,density,Run,AgentId,Posição,height,width,air_humidity,wind_force
2956,0.65,0,"(45, 21)","(45, 21)",100,100,0.95,0.1
2955,0.65,0,"(45, 20)","(45, 20)",100,100,0.95,0.1
2954,0.65,0,"(45, 17)","(45, 17)",100,100,0.95,0.1
2953,0.65,0,"(45, 16)","(45, 16)",100,100,0.95,0.1
2952,0.65,0,"(45, 15)","(45, 15)",100,100,0.95,0.1
2951,0.65,0,"(45, 14)","(45, 14)",100,100,0.95,0.1
2950,0.65,0,"(45, 12)","(45, 12)",100,100,0.95,0.1
2949,0.65,0,"(45, 11)","(45, 11)",100,100,0.95,0.1
2948,0.65,0,"(45, 8)","(45, 8)",100,100,0.95,0.1
2947,0.65,0,"(45, 7)","(45, 7)",100,100,0.95,0.1
2946,0.65,0,"(45, 6)","(45, 6)",100,100,0.95,0.1
2945,0.65,0,"(45, 4)","(45, 4)",100,100,0.95,0.1
2944,0.65,0,"(45, 3)","(45, 3)",100,100,0.95,0.1
2943,0.65,0,"(45, 2)","(45, 2)",100,100,0.95,0.1
2942,0.65,0,"(45, 1)","(45, 1)",100,100,0.95,0.1
2941,0.65,0,"(45, 0)","(45, 0)",100,100,0.95,0.1
2940,0.65,0,"(44, 98)","(44, 98)",100,100,0.95,0.1
2939,0.65,0,"(44, 96)","(44, 96)",100,100,0.95,0.1
2960,0.65,0,"(45, 28)","(45, 28)",100,100,0.95,0.1
2961,0.65,0,"(45, 29)","(45, 29)",100,100,0.95,0.1
2962,0.65,0,"(45, 30)","(45, 30)",100,100,0.95,0.1
2963,0.65,0,"(45, 32)","(45, 32)",100,100,0.95,0.1
2985,0.65,0,"(45, 64)","(45, 64)",100,100,0.95,0.1
2984,0.65,0,"(45, 63)","(45, 63)",100,100,0.95,0.1
2983,0.65,0,"(45, 62)","(45, 62)",100,100,0.95,0.1
2982,0.65,0,"(45, 61)","(45, 61)",100,100,0.95,0.1
2981,0.65,0,"(45, 60)","(45, 60)",100,100,0.95,0.1
2980,0.65,0,"(45, 58)","(45, 58)",100,100,0.95,0.1
2979,0.65,0,"(45, 57)","(45, 57)",100,100,0.95,0.1
2978,0.65,0,"(45, 56)","(45, 56)",100,100,0.95,0.1
2977,0.65,0,"(45, 53)","(45, 53)",100,100,0.95,0.1
2976,0.65,0,"(45, 52)","(45, 52)",100,100,0.95,0.1
2987,0.65,0,"(45, 66)","(45, 66)",100,100,0.95,0.1
2975,0.65,0,"(45, 51)","(45, 51)",100,100,0.95,0.1
2973,0.65,0,"(45, 48)","(45, 48)",100,100,0.95,0.1
2972,0.65,0,"(45, 44)","(45, 44)",100,100,0.95,0.1
2971,0.65,0,"(45, 43)","(45, 43)",100,100,0.95,0.1
2970,0.65,0,"(45, 42)","(45, 42)",100,100,0.95,0.1
2969,0.65,0,"(45, 40)","(45, 40)",100,100,0.95,0.1
2968,0.65,0,"(45, 39)","(45, 39)",100,100,0.95,0.1
2967,0.65,0,"(45, 38)","(45, 38)",100,100,0.95,0.1
2966,0.65,0,"(45, 36)","(45, 36)",100,100,0.95,0.1
2965,0.65,0,"(45, 35)","(45, 35)",100,100,0.95,0.1
2964,0.65,0,"(45, 34)","(45, 34)",100,100,0.95,0.1
2974,0.65,0,"(45, 49)","(45, 49)",100,100,0.95,0.1
2430,0.65,0,"(36, 80)","(36, 80)",100,100,0.95,0.1
2834,0.65,0,"(43, 38)","(43, 38)",100,100,0.95,0.1
2428,0.65,0,"(36, 78)","(36, 78)",100,100,0.95,0.1
1896,0.65,0,"(29, 0)","(29, 0)",100,100,0.95,0.1
1895,0.65,0,"(28, 99)","(28, 99)",100,100,0.95,0.1
1894,0.65,0,"(28, 97)","(28, 97)",100,100,0.95,0.1
1893,0.65,0,"(28, 95)","(28, 95)",100,100,0.95,0.1
1892,0.65,0,"(28, 93)","(28, 93)",100,100,0.95,0.1
1891,0.65,0,"(28, 90)","(28, 90)",100,100,0.95,0.1
1890,0.65,0,"(28, 87)","(28, 87)",100,100,0.95,0.1
1889,0.65,0,"(28, 85)","(28, 85)",100,100,0.95,0.1
1888,0.65,0,"(28, 83)","(28, 83)",100,100,0.95,0.1
1887,0.65,0,"(28, 81)","(28, 81)",100,100,0.95,0.1
1886,0.65,0,"(28, 80)","(28, 80)",100,100,0.95,0.1
1885,0.65,0,"(28, 79)","(28, 79)",100,100,0.95,0.1
1884,0.65,0,"(28, 77)","(28, 77)",100,100,0.95,0.1
1883,0.65,0,"(28, 76)","(28, 76)",100,100,0.95,0.1
1882,0.65,0,"(28, 75)","(28, 75)",100,100,0.95,0.1
1881,0.65,0,"(28, 74)","(28, 74)",100,100,0.95,0.1
1880,0.65,0,"(28, 73)","(28, 73)",100,100,0.95,0.1
1879,0.65,0,"(28, 72)","(28, 72)",100,100,0.95,0.1
1878,0.65,0,"(28, 71)","(28, 71)",100,100,0.95,0.1
1877,0.65,0,"(28, 70)","(28, 70)",100,100,0.95,0.1
1876,0.65,0,"(28, 67)","(28, 67)",100,100,0.95,0.1
1897,0.65,0,"(29, 1)","(29, 1)",100,100,0.95,0.1
1875,0.65,0,"(28, 66)","(28, 66)",100,100,0.95,0.1
1898,0.65,0,"(29, 2)","(29, 2)",100,100,0.95,0.1
1900,0.65,0,"(29, 4)","(29, 4)",100,100,0.95,0.1
1921,0.65,0,"(29, 39)","(29, 39)",100,100,0.95,0.1
1920,0.65,0,"(29, 38)","(29, 38)",100,100,0.95,0.1
1919,0.65,0,"(29, 36)","(29, 36)",100,100,0.95,0.1
1918,0.65,0,"(29, 35)","(29, 35)",100,100,0.95,0.1
1917,0.65,0,"(29, 34)","(29, 34)",100,100,0.95,0.1
1916,0.65,0,"(29, 33)","(29, 33)",100,100,0.95,0.1
1915,0.65,0,"(29, 28)","(29, 28)",100,100,0.95,0.1
1914,0.65,0,"(29, 25)","(29, 25)",100,100,0.95,0.1
1913,0.65,0,"(29, 24)","(29, 24)",100,100,0.95,0.1
1912,0.65,0,"(29, 23)","(29, 23)",100,100,0.95,0.1
1911,0.65,0,"(29, 22)","(29, 22)",100,100,0.95,0.1
1910,0.65,0,"(29, 21)","(29, 21)",100,100,0.95,0.1
1909,0.65,0,"(29, 19)","(29, 19)",100,100,0.95,0.1
1908,0.65,0,"(29, 18)","(29, 18)",100,100,0.95,0.1
1907,0.65,0,"(29, 17)","(29, 17)",100,100,0.95,0.1
1906,0.65,0,"(29, 16)","(29, 16)",100,100,0.95,0.1
1905,0.65,0,"(29, 14)","(29, 14)",100,100,0.95,0.1
1904,0.65,0,"(29, 13)","(29, 13)",100,100,0.95,0.1
1903,0.65,0,"(29, 12)","(29, 12)",100,100,0.95,0.1
1902,0.65,0,"(29, 7)","(29, 7)",100,100,0.95,0.1
1901,0.65,0,"(29, 6)","(29, 6)",100,100,0.95,0.1
1899,0.65,0,"(29, 3)","(29, 3)",100,100,0.95,0.1
1874,0.65,0,"(28, 65)","(28, 65)",100,100,0.95,0.1
1873,0.65,0,"(28, 64)","(28, 64)",100,100,0.95,0.1
1872,0.65,0,"(28, 62)","(28, 62)",100,100,0.95,0.1
1845,0.65,0,"(28, 32)","(28, 32)",100,100,0.95,0.1
1844,0.65,0,"(28, 31)","(28, 31)",100,100,0.95,0.1
1843,0.65,0,"(28, 30)","(28, 30)",100,100,0.95,0.1
1842,0.65,0,"(28, 25)","(28, 25)",100,100,0.95,0.1
1841,0.65,0,"(28, 24)","(28, 24)",100,100,0.95,0.1
1840,0.65,0,"(28, 21)","(28, 21)",100,100,0.95,0.1
1839,0.65,0,"(28, 20)","(28, 20)",100,100,0.95,0.1
1838,0.65,0,"(28, 19)","(28, 19)",100,100,0.95,0.1
1837,0.65,0,"(28, 18)","(28, 18)",100,100,0.95,0.1
1836,0.65,0,"(28, 17)","(28, 17)",100,100,0.95,0.1
1835,0.65,0,"(28, 16)","(28, 16)",100,100,0.95,0.1
1834,0.65,0,"(28, 15)","(28, 15)",100,100,0.95,0.1
1833,0.65,0,"(28, 11)","(28, 11)",100,100,0.95,0.1
1832,0.65,0,"(28, 6)","(28, 6)",100,100,0.95,0.1
1831,0.65,0,"(28, 4)","(28, 4)",100,100,0.95,0.1
1830,0.65,0,"(28, 3)","(28, 3)",100,100,0.95,0.1
1829,0.65,0,"(28, 2)","(28, 2)",100,100,0.95,0.1
1828,0.65,0,"(28, 1)","(28, 1)",100,100,0.95,0.1
1827,0.65,0,"(27, 98)","(27, 98)",100,100,0.95,0.1
1826,0.65,0,"(27, 97)","(27, 97)",100,100,0.95,0.1
1825,0.65,0,"(27, 96)","(27, 96)",100,100,0.95,0.1
1846,0.65,0,"(28, 33)","(28, 33)",100,100,0.95,0.1
1847,0.65,0,"(28, 34)","(28, 34)",100,100,0.95,0.1
1848,0.65,0,"(28, 35)","(28, 35)",100,100,0.95,0.1
1849,0.65,0,"(28, 36)","(28, 36)",100,100,0.95,0.1
1871,0.65,0,"(28, 61)","(28, 61)",100,100,0.95,0.1
1870,0.65,0,"(28, 60)","(28, 60)",100,100,0.95,0.1
1869,0.65,0,"(28, 59)","(28, 59)",100,100,0.95,0.1
1868,0.65,0,"(28, 58)","(28, 58)",100,100,0.95,0.1
1867,0.65,0,"(28, 57)","(28, 57)",100,100,0.95,0.1
1866,0.65,0,"(28, 56)","(28, 56)",100,100,0.95,0.1
1865,0.65,0,"(28, 55)","(28, 55)",100,100,0.95,0.1
1864,0.65,0,"(28, 54)","(28, 54)",100,100,0.95,0.1
1863,0.65,0,"(28, 53)","(28, 53)",100,100,0.95,0.1
1862,0.65,0,"(28, 52)","(28, 52)",100,100,0.95,0.1
1922,0.65,0,"(29, 40)","(29, 40)",100,100,0.95,0.1
1861,0.65,0,"(28, 51)","(28, 51)",100,100,0.95,0.1
1859,0.65,0,"(28, 48)","(28, 48)",100,100,0.95,0.1
1858,0.65,0,"(28, 47)","(28, 47)",100,100,0.95,0.1
1857,0.65,0,"(28, 45)","(28, 45)",100,100,0.95,0.1
1856,0.65,0,"(28, 44)","(28, 44)",100,100,0.95,0.1
1855,0.65,0,"(28, 43)","(28, 43)",100,100,0.95,0.1
1854,0.65,0,"(28, 42)","(28, 42)",100,100,0.95,0.1
1853,0.65,0,"(28, 41)","(28, 41)",100,100,0.95,0.1
1852,0.65,0,"(28, 40)","(28, 40)",100,100,0.95,0.1
1851,0.65,0,"(28, 39)","(28, 39)",100,100,0.95,0.1
1850,0.65,0,"(28, 37)","(28, 37)",100,100,0.95,0.1
1860,0.65,0,"(28, 49)","(28, 49)",100,100,0.95,0.1
1923,0.65,0,"(29, 41)","(29, 41)",100,100,0.95,0.1
1924,0.65,0,"(29, 42)","(29, 42)",100,100,0.95,0.1
1925,0.65,0,"(29, 43)","(29, 43)",100,100,0.95,0.1
1997,0.65,0,"(30, 48)","(30, 48)",100,100,0.95,0.1
1996,0.65,0,"(30, 47)","(30, 47)",100,100,0.95,0.1
1995,0.65,0,"(30, 46)","(30, 46)",100,100,0.95,0.1
1994,0.65,0,"(30, 43)","(30, 43)",100,100,0.95,0.1
1993,0.65,0,"(30, 42)","(30, 42)",100,100,0.95,0.1
1992,0.65,0,"(30, 41)","(30, 41)",100,100,0.95,0.1
1991,0.65,0,"(30, 40)","(30, 40)",100,100,0.95,0.1
1990,0.65,0,"(30, 37)","(30, 37)",100,100,0.95,0.1
1989,0.65,0,"(30, 34)","(30, 34)",100,100,0.95,0.1
1988,0.65,0,"(30, 32)","(30, 32)",100,100,0.95,0.1
1987,0.65,0,"(30, 30)","(30, 30)",100,100,0.95,0.1
1986,0.65,0,"(30, 28)","(30, 28)",100,100,0.95,0.1
1985,0.65,0,"(30, 26)","(30, 26)",100,100,0.95,0.1
1984,0.65,0,"(30, 24)","(30, 24)",100,100,0.95,0.1
1983,0.65,0,"(30, 22)","(30, 22)",100,100,0.95,0.1
1982,0.65,0,"(30, 19)","(30, 19)",100,100,0.95,0.1
1981,0.65,0,"(30, 18)","(30, 18)",100,100,0.95,0.1
1980,0.65,0,"(30, 17)","(30, 17)",100,100,0.95,0.1
1979,0.65,0,"(30, 16)","(30, 16)",100,100,0.95,0.1
1978,0.65,0,"(30, 15)","(30, 15)",100,100,0.95,0.1
1977,0.65,0,"(30, 13)","(30, 13)",100,100,0.95,0.1
1998,0.65,0,"(30, 49)","(30, 49)",100,100,0.95,0.1
1999,0.65,0,"(30, 50)","(30, 50)",100,100,0.95,0.1
2000,0.65,0,"(30, 51)","(30, 51)",100,100,0.95,0.1
2001,0.65,0,"(30, 53)","(30, 53)",100,100,0.95,0.1
2023,0.65,0,"(30, 83)","(30, 83)",100,100,0.95,0.1
2022,0.65,0,"(30, 82)","(30, 82)",100,100,0.95,0.1
2021,0.65,0,"(30, 81)","(30, 81)",100,100,0.95,0.1
2020,0.65,0,"(30, 80)","(30, 80)",100,100,0.95,0.1
2019,0.65,0,"(30, 79)","(30, 79)",100,100,0.95,0.1
2018,0.65,0,"(30, 78)","(30, 78)",100,100,0.95,0.1
2017,0.65,0,"(30, 76)","(30, 76)",100,100,0.95,0.1
2016,0.65,0,"(30, 75)","(30, 75)",100,100,0.95,0.1
2015,0.65,0,"(30, 73)","(30, 73)",100,100,0.95,0.1
2014,0.65,0,"(30, 71)","(30, 71)",100,100,0.95,0.1
1976,0.65,0,"(30, 12)","(30, 12)",100,100,0.95,0.1
2013,0.65,0,"(30, 67)","(30, 67)",100,100,0.95,0.1
2011,0.65,0,"(30, 65)","(30, 65)",100,100,0.95,0.1
2010,0.65,0,"(30, 64)","(30, 64)",100,100,0.95,0.1
2009,0.65,0,"(30, 63)","(30, 63)",100,100,0.95,0.1
2008,0.65,0,"(30, 62)","(30, 62)",100,100,0.95,0.1
2007,0.65,0,"(30, 61)","(30, 61)",100,100,0.95,0.1
2006,0.65,0,"(30, 60)","(30, 60)",100,100,0.95,0.1
2005,0.65,0,"(30, 59)","(30, 59)",100,100,0.95,0.1
2004,0.65,0,"(30, 58)","(30, 58)",100,100,0.95,0.1
2003,0.65,0,"(30, 56)","(30, 56)",100,100,0.95,0.1
2002,0.65,0,"(30, 55)","(30, 55)",100,100,0.95,0.1
2012,0.65,0,"(30, 66)","(30, 66)",100,100,0.95,0.1
1823,0.65,0,"(27, 92)","(27, 92)",100,100,0.95,0.1
1975,0.65,0,"(30, 10)","(30, 10)",100,100,0.95,0.1
1973,0.65,0,"(30, 8)","(30, 8)",100,100,0.95,0.1
1946,0.65,0,"(29, 72)","(29, 72)",100,100,0.95,0.1
1945,0.65,0,"(29, 71)","(29, 71)",100,100,0.95,0.1
1944,0.65,0,"(29, 70)","(29, 70)",100,100,0.95,0.1
1943,0.65,0,"(29, 69)","(29, 69)",100,100,0.95,0.1
1942,0.65,0,"(29, 67)","(29, 67)",100,100,0.95,0.1
1941,0.65,0,"(29, 65)","(29, 65)",100,100,0.95,0.1
1940,0.65,0,"(29, 64)","(29, 64)",100,100,0.95,0.1
1939,0.65,0,"(29, 63)","(29, 63)",100,100,0.95,0.1
1938,0.65,0,"(29, 62)","(29, 62)",100,100,0.95,0.1
1937,0.65,0,"(29, 61)","(29, 61)",100,100,0.95,0.1
1936,0.65,0,"(29, 59)","(29, 59)",100,100,0.95,0.1
1935,0.65,0,"(29, 57)","(29, 57)",100,100,0.95,0.1
1934,0.65,0,"(29, 56)","(29, 56)",100,100,0.95,0.1
1933,0.65,0,"(29, 55)","(29, 55)",100,100,0.95,0.1
1932,0.65,0,"(29, 54)","(29, 54)",100,100,0.95,0.1
1931,0.65,0,"(29, 51)","(29, 51)",100,100,0.95,0.1
1930,0.65,0,"(29, 50)","(29, 50)",100,100,0.95,0.1
1929,0.65,0,"(29, 49)","(29, 49)",100,100,0.95,0.1
1928,0.65,0,"(29, 47)","(29, 47)",100,100,0.95,0.1
1927,0.65,0,"(29, 46)","(29, 46)",100,100,0.95,0.1
1926,0.65,0,"(29, 44)","(29, 44)",100,100,0.95,0.1
1947,0.65,0,"(29, 73)","(29, 73)",100,100,0.95,0.1
1948,0.65,0,"(29, 74)","(29, 74)",100,100,0.95,0.1
1949,0.65,0,"(29, 76)","(29, 76)",100,100,0.95,0.1
1950,0.65,0,"(29, 77)","(29, 77)",100,100,0.95,0.1
1972,0.65,0,"(30, 7)","(30, 7)",100,100,0.95,0.1
1971,0.65,0,"(30, 4)","(30, 4)",100,100,0.95,0.1
1970,0.65,0,"(30, 3)","(30, 3)",100,100,0.95,0.1
1969,0.65,0,"(30, 2)","(30, 2)",100,100,0.95,0.1
1968,0.65,0,"(30, 1)","(30, 1)",100,100,0.95,0.1
1967,0.65,0,"(29, 99)","(29, 99)",100,100,0.95,0.1
1966,0.65,0,"(29, 97)","(29, 97)",100,100,0.95,0.1
1965,0.65,0,"(29, 96)","(29, 96)",100,100,0.95,0.1
1964,0.65,0,"(29, 95)","(29, 95)",100,100,0.95,0.1
1963,0.65,0,"(29, 94)","(29, 94)",100,100,0.95,0.1
1974,0.65,0,"(30, 9)","(30, 9)",100,100,0.95,0.1
1962,0.65,0,"(29, 93)","(29, 93)",100,100,0.95,0.1
1960,0.65,0,"(29, 89)","(29, 89)",100,100,0.95,0.1
1959,0.65,0,"(29, 88)","(29, 88)",100,100,0.95,0.1
1958,0.65,0,"(29, 87)","(29, 87)",100,100,0.95,0.1
1957,0.65,0,"(29, 86)","(29, 86)",100,100,0.95,0.1
1956,0.65,0,"(29, 85)","(29, 85)",100,100,0.95,0.1
1955,0.65,0,"(29, 84)","(29, 84)",100,100,0.95,0.1
1954,0.65,0,"(29, 82)","(29, 82)",100,100,0.95,0.1
1953,0.65,0,"(29, 81)","(29, 81)",100,100,0.95,0.1
1952,0.65,0,"(29, 79)","(29, 79)",100,100,0.95,0.1
1951,0.65,0,"(29, 78)","(29, 78)",100,100,0.95,0.1
1961,0.65,0,"(29, 91)","(29, 91)",100,100,0.95,0.1
2024,0.65,0,"(30, 84)","(30, 84)",100,100,0.95,0.1
1822,0.65,0,"(27, 91)","(27, 91)",100,100,0.95,0.1
1820,0.65,0,"(27, 89)","(27, 89)",100,100,0.95,0.1
1692,0.65,0,"(25, 81)","(25, 81)",100,100,0.95,0.1
1691,0.65,0,"(25, 80)","(25, 80)",100,100,0.95,0.1
1690,0.65,0,"(25, 78)","(25, 78)",100,100,0.95,0.1
1689,0.65,0,"(25, 76)","(25, 76)",100,100,0.95,0.1
1688,0.65,0,"(25, 73)","(25, 73)",100,100,0.95,0.1
1687,0.65,0,"(25, 72)","(25, 72)",100,100,0.95,0.1
1686,0.65,0,"(25, 71)","(25, 71)",100,100,0.95,0.1
1685,0.65,0,"(25, 70)","(25, 70)",100,100,0.95,0.1
1684,0.65,0,"(25, 69)","(25, 69)",100,100,0.95,0.1
1683,0.65,0,"(25, 64)","(25, 64)",100,100,0.95,0.1
1682,0.65,0,"(25, 63)","(25, 63)",100,100,0.95,0.1
1681,0.65,0,"(25, 62)","(25, 62)",100,100,0.95,0.1
1680,0.65,0,"(25, 61)","(25, 61)",100,100,0.95,0.1
1679,0.65,0,"(25, 57)","(25, 57)",100,100,0.95,0.1
1678,0.65,0,"(25, 53)","(25, 53)",100,100,0.95,0.1
1677,0.65,0,"(25, 51)","(25, 51)",100,100,0.95,0.1
1676,0.65,0,"(25, 50)","(25, 50)",100,100,0.95,0.1
1675,0.65,0,"(25, 49)","(25, 49)",100,100,0.95,0.1
1674,0.65,0,"(25, 48)","(25, 48)",100,100,0.95,0.1
1673,0.65,0,"(25, 47)","(25, 47)",100,100,0.95,0.1
1672,0.65,0,"(25, 45)","(25, 45)",100,100,0.95,0.1
1693,0.65,0,"(25, 82)","(25, 82)",100,100,0.95,0.1
1671,0.65,0,"(25, 43)","(25, 43)",100,100,0.95,0.1
1694,0.65,0,"(25, 83)","(25, 83)",100,100,0.95,0.1
1696,0.65,0,"(25, 87)","(25, 87)",100,100,0.95,0.1
1717,0.65,0,"(26, 16)","(26, 16)",100,100,0.95,0.1
1716,0.65,0,"(26, 13)","(26, 13)",100,100,0.95,0.1
1715,0.65,0,"(26, 11)","(26, 11)",100,100,0.95,0.1
1714,0.65,0,"(26, 10)","(26, 10)",100,100,0.95,0.1
1713,0.65,0,"(26, 7)","(26, 7)",100,100,0.95,0.1
1712,0.65,0,"(26, 6)","(26, 6)",100,100,0.95,0.1
1711,0.65,0,"(26, 5)","(26, 5)",100,100,0.95,0.1
1710,0.65,0,"(26, 4)","(26, 4)",100,100,0.95,0.1
1709,0.65,0,"(26, 2)","(26, 2)",100,100,0.95,0.1
1708,0.65,0,"(26, 0)","(26, 0)",100,100,0.95,0.1
1707,0.65,0,"(25, 99)","(25, 99)",100,100,0.95,0.1
1706,0.65,0,"(25, 98)","(25, 98)",100,100,0.95,0.1
1705,0.65,0,"(25, 97)","(25, 97)",100,100,0.95,0.1
1704,0.65,0,"(25, 96)","(25, 96)",100,100,0.95,0.1
1703,0.65,0,"(25, 95)","(25, 95)",100,100,0.95,0.1
1702,0.65,0,"(25, 94)","(25, 94)",100,100,0.95,0.1
1701,0.65,0,"(25, 93)","(25, 93)",100,100,0.95,0.1
1700,0.65,0,"(25, 92)","(25, 92)",100,100,0.95,0.1
1699,0.65,0,"(25, 90)","(25, 90)",100,100,0.95,0.1
1698,0.65,0,"(25, 89)","(25, 89)",100,100,0.95,0.1
1697,0.65,0,"(25, 88)","(25, 88)",100,100,0.95,0.1
1695,0.65,0,"(25, 84)","(25, 84)",100,100,0.95,0.1
1670,0.65,0,"(25, 41)","(25, 41)",100,100,0.95,0.1
1669,0.65,0,"(25, 38)","(25, 38)",100,100,0.95,0.1
1668,0.65,0,"(25, 37)","(25, 37)",100,100,0.95,0.1
1641,0.65,0,"(24, 99)","(24, 99)",100,100,0.95,0.1
1640,0.65,0,"(24, 98)","(24, 98)",100,100,0.95,0.1
1639,0.65,0,"(24, 96)","(24, 96)",100,100,0.95,0.1
1638,0.65,0,"(24, 95)","(24, 95)",100,100,0.95,0.1
1637,0.65,0,"(24, 94)","(24, 94)",100,100,0.95,0.1
1636,0.65,0,"(24, 93)","(24, 93)",100,100,0.95,0.1
1635,0.65,0,"(24, 92)","(24, 92)",100,100,0.95,0.1
1634,0.65,0,"(24, 91)","(24, 91)",100,100,0.95,0.1
1633,0.65,0,"(24, 90)","(24, 90)",100,100,0.95,0.1
1632,0.65,0,"(24, 86)","(24, 86)",100,100,0.95,0.1
1631,0.65,0,"(24, 85)","(24, 85)",100,100,0.95,0.1
1630,0.65,0,"(24, 84)","(24, 84)",100,100,0.95,0.1
1629,0.65,0,"(24, 81)","(24, 81)",100,100,0.95,0.1
1628,0.65,0,"(24, 80)","(24, 80)",100,100,0.95,0.1
1627,0.65,0,"(24, 79)","(24, 79)",100,100,0.95,0.1
1626,0.65,0,"(24, 78)","(24, 78)",100,100,0.95,0.1
1625,0.65,0,"(24, 75)","(24, 75)",100,100,0.95,0.1
1624,0.65,0,"(24, 74)","(24, 74)",100,100,0.95,0.1
2429,0.65,0,"(36, 79)","(36, 79)",100,100,0.95,0.1
1623,0.65,0,"(24, 73)","(24, 73)",100,100,0.95,0.1
1622,0.65,0,"(24, 72)","(24, 72)",100,100,0.95,0.1
1642,0.65,0,"(25, 1)","(25, 1)",100,100,0.95,0.1
1643,0.65,0,"(25, 2)","(25, 2)",100,100,0.95,0.1
1644,0.65,0,"(25, 3)","(25, 3)",100,100,0.95,0.1
1645,0.65,0,"(25, 4)","(25, 4)",100,100,0.95,0.1
1667,0.65,0,"(25, 35)","(25, 35)",100,100,0.95,0.1
1666,0.65,0,"(25, 34)","(25, 34)",100,100,0.95,0.1
1665,0.65,0,"(25, 33)","(25, 33)",100,100,0.95,0.1
1664,0.65,0,"(25, 32)","(25, 32)",100,100,0.95,0.1
1663,0.65,0,"(25, 31)","(25, 31)",100,100,0.95,0.1
1662,0.65,0,"(25, 30)","(25, 30)",100,100,0.95,0.1
1661,0.65,0,"(25, 29)","(25, 29)",100,100,0.95,0.1
1660,0.65,0,"(25, 26)","(25, 26)",100,100,0.95,0.1
1659,0.65,0,"(25, 23)","(25, 23)",100,100,0.95,0.1
1658,0.65,0,"(25, 19)","(25, 19)",100,100,0.95,0.1
1718,0.65,0,"(26, 17)","(26, 17)",100,100,0.95,0.1
1657,0.65,0,"(25, 18)","(25, 18)",100,100,0.95,0.1
1655,0.65,0,"(25, 16)","(25, 16)",100,100,0.95,0.1
1654,0.65,0,"(25, 15)","(25, 15)",100,100,0.95,0.1
1653,0.65,0,"(25, 14)","(25, 14)",100,100,0.95,0.1
1652,0.65,0,"(25, 13)","(25, 13)",100,100,0.95,0.1
1651,0.65,0,"(25, 11)","(25, 11)",100,100,0.95,0.1
1650,0.65,0,"(25, 10)","(25, 10)",100,100,0.95,0.1
1649,0.65,0,"(25, 9)","(25, 9)",100,100,0.95,0.1
1648,0.65,0,"(25, 8)","(25, 8)",100,100,0.95,0.1
1647,0.65,0,"(25, 7)","(25, 7)",100,100,0.95,0.1
1646,0.65,0,"(25, 5)","(25, 5)",100,100,0.95,0.1
1656,0.65,0,"(25, 17)","(25, 17)",100,100,0.95,0.1
1719,0.65,0,"(26, 18)","(26, 18)",100,100,0.95,0.1
1720,0.65,0,"(26, 21)","(26, 21)",100,100,0.95,0.1
1721,0.65,0,"(26, 22)","(26, 22)",100,100,0.95,0.1
1793,0.65,0,"(27, 38)","(27, 38)",100,100,0.95,0.1
1792,0.65,0,"(27, 31)","(27, 31)",100,100,0.95,0.1
1791,0.65,0,"(27, 30)","(27, 30)",100,100,0.95,0.1
1790,0.65,0,"(27, 28)","(27, 28)",100,100,0.95,0.1
1789,0.65,0,"(27, 27)","(27, 27)",100,100,0.95,0.1
1788,0.65,0,"(27, 22)","(27, 22)",100,100,0.95,0.1
1787,0.65,0,"(27, 18)","(27, 18)",100,100,0.95,0.1
1786,0.65,0,"(27, 16)","(27, 16)",100,100,0.95,0.1
1785,0.65,0,"(27, 14)","(27, 14)",100,100,0.95,0.1
1784,0.65,0,"(27, 13)","(27, 13)",100,100,0.95,0.1
1783,0.65,0,"(27, 10)","(27, 10)",100,100,0.95,0.1
1782,0.65,0,"(27, 9)","(27, 9)",100,100,0.95,0.1
1781,0.65,0,"(27, 3)","(27, 3)",100,100,0.95,0.1
1780,0.65,0,"(27, 2)","(27, 2)",100,100,0.95,0.1
1779,0.65,0,"(27, 0)","(27, 0)",100,100,0.95,0.1
1778,0.65,0,"(26, 99)","(26, 99)",100,100,0.95,0.1
1777,0.65,0,"(26, 98)","(26, 98)",100,100,0.95,0.1
1776,0.65,0,"(26, 97)","(26, 97)",100,100,0.95,0.1
1775,0.65,0,"(26, 96)","(26, 96)",100,100,0.95,0.1
1774,0.65,0,"(26, 94)","(26, 94)",100,100,0.95,0.1
1773,0.65,0,"(26, 93)","(26, 93)",100,100,0.95,0.1
1794,0.65,0,"(27, 40)","(27, 40)",100,100,0.95,0.1
1795,0.65,0,"(27, 42)","(27, 42)",100,100,0.95,0.1
1796,0.65,0,"(27, 44)","(27, 44)",100,100,0.95,0.1
1797,0.65,0,"(27, 46)","(27, 46)",100,100,0.95,0.1
1819,0.65,0,"(27, 86)","(27, 86)",100,100,0.95,0.1
1818,0.65,0,"(27, 85)","(27, 85)",100,100,0.95,0.1
1817,0.65,0,"(27, 83)","(27, 83)",100,100,0.95,0.1
1816,0.65,0,"(27, 82)","(27, 82)",100,100,0.95,0.1
1815,0.65,0,"(27, 81)","(27, 81)",100,100,0.95,0.1
1814,0.65,0,"(27, 80)","(27, 80)",100,100,0.95,0.1
1813,0.65,0,"(27, 78)","(27, 78)",100,100,0.95,0.1
1812,0.65,0,"(27, 75)","(27, 75)",100,100,0.95,0.1
1811,0.65,0,"(27, 73)","(27, 73)",100,100,0.95,0.1
1810,0.65,0,"(27, 72)","(27, 72)",100,100,0.95,0.1
1772,0.65,0,"(26, 92)","(26, 92)",100,100,0.95,0.1
