,density,Run,AgentId,Posição,height,width,fireman
15132,0.75,2,"(29, 19)","(29, 19)",100,100,0.45
15157,0.75,2,"(29, 52)","(29, 52)",100,100,0.45
15156,0.75,2,"(29, 51)","(29, 51)",100,100,0.45
15155,0.75,2,"(29, 49)","(29, 49)",100,100,0.45
15154,0.75,2,"(29, 48)","(29, 48)",100,100,0.45
15153,0.75,2,"(29, 47)","(29, 47)",100,100,0.45
15152,0.75,2,"(29, 46)","(29, 46)",100,100,0.45
15151,0.75,2,"(29, 45)","(29, 45)",100,100,0.45
15150,0.75,2,"(29, 44)","(29, 44)",100,100,0.45
15149,0.75,2,"(29, 43)","(29, 43)",100,100,0.45
15148,0.75,2,"(29, 42)","(29, 42)",100,100,0.45
15147,0.75,2,"(29, 41)","(29, 41)",100,100,0.45
15146,0.75,2,"(29, 39)","(29, 39)",100,100,0.45
15145,0.75,2,"(29, 38)","(29, 38)",100,100,0.45
15144,0.75,2,"(29, 36)","(29, 36)",100,100,0.45
15143,0.75,2,"(29, 35)","(29, 35)",100,100,0.45
15142,0.75,2,"(29, 34)","(29, 34)",100,100,0.45
15141,0.75,2,"(29, 33)","(29, 33)",100,100,0.45
15140,0.75,2,"(29, 32)","(29, 32)",100,100,0.45
15139,0.75,2,"(29, 30)","(29, 30)",100,100,0.45
15138,0.75,2,"(29, 28)","(29, 28)",100,100,0.45
15137,0.75,2,"(29, 27)","(29, 27)",100,100,0.45
15136,0.75,2,"(29, 24)","(29, 24)",100,100,0.45
15135,0.75,2,"(29, 23)","(29, 23)",100,100,0.45
15134,0.75,2,"(29, 22)","(29, 22)",100,100,0.45
15133,0.75,2,"(29, 20)","(29, 20)",100,100,0.45
15131,0.75,2,"(29, 16)","(29, 16)",100,100,0.45
15102,0.75,2,"(28, 72)","(28, 72)",100,100,0.45
15101,0.75,2,"(28, 71)","(28, 71)",100,100,0.45
15100,0.75,2,"(28, 69)","(28, 69)",100,100,0.45
15069,0.75,2,"(28, 30)","(28, 30)",100,100,0.45
15068,0.75,2,"(28, 29)","(28, 29)",100,100,0.45
15067,0.75,2,"(28, 26)","(28, 26)",100,100,0.45
15066,0.75,2,"(28, 25)","(28, 25)",100,100,0.45
15065,0.75,2,"(28, 24)","(28, 24)",100,100,0.45
15064,0.75,2,"(28, 23)","(28, 23)",100,100,0.45
15063,0.75,2,"(28, 22)","(28, 22)",100,100,0.45
15062,0.75,2,"(28, 21)","(28, 21)",100,100,0.45
15061,0.75,2,"(28, 20)","(28, 20)",100,100,0.45
15060,0.75,2,"(28, 19)","(28, 19)",100,100,0.45
15059,0.75,2,"(28, 17)","(28, 17)",100,100,0.45
15058,0.75,2,"(28, 16)","(28, 16)",100,100,0.45
15057,0.75,2,"(28, 15)","(28, 15)",100,100,0.45
15056,0.75,2,"(28, 14)","(28, 14)",100,100,0.45
15055,0.75,2,"(28, 13)","(28, 13)",100,100,0.45
15054,0.75,2,"(28, 12)","(28, 12)",100,100,0.45
15053,0.75,2,"(28, 11)","(28, 11)",100,100,0.45
15052,0.75,2,"(28, 9)","(28, 9)",100,100,0.45
15051,0.75,2,"(28, 8)","(28, 8)",100,100,0.45
15050,0.75,2,"(28, 7)","(28, 7)",100,100,0.45
15049,0.75,2,"(28, 6)","(28, 6)",100,100,0.45
15048,0.75,2,"(28, 5)","(28, 5)",100,100,0.45
15047,0.75,2,"(28, 3)","(28, 3)",100,100,0.45
15046,0.75,2,"(28, 2)","(28, 2)",100,100,0.45
15045,0.75,2,"(28, 1)","(28, 1)",100,100,0.45
15070,0.75,2,"(28, 31)","(28, 31)",100,100,0.45
15071,0.75,2,"(28, 33)","(28, 33)",100,100,0.45
15072,0.75,2,"(28, 34)","(28, 34)",100,100,0.45
15073,0.75,2,"(28, 35)","(28, 35)",100,100,0.45
15099,0.75,2,"(28, 68)","(28, 68)",100,100,0.45
15098,0.75,2,"(28, 67)","(28, 67)",100,100,0.45
15097,0.75,2,"(28, 66)","(28, 66)",100,100,0.45
15096,0.75,2,"(28, 65)","(28, 65)",100,100,0.45
15095,0.75,2,"(28, 64)","(28, 64)",100,100,0.45
15094,0.75,2,"(28, 63)","(28, 63)",100,100,0.45
15093,0.75,2,"(28, 62)","(28, 62)",100,100,0.45
15092,0.75,2,"(28, 61)","(28, 61)",100,100,0.45
15091,0.75,2,"(28, 60)","(28, 60)",100,100,0.45
15090,0.75,2,"(28, 57)","(28, 57)",100,100,0.45
15089,0.75,2,"(28, 55)","(28, 55)",100,100,0.45
15088,0.75,2,"(28, 54)","(28, 54)",100,100,0.45
15158,0.75,2,"(29, 53)","(29, 53)",100,100,0.45
15087,0.75,2,"(28, 53)","(28, 53)",100,100,0.45
15085,0.75,2,"(28, 51)","(28, 51)",100,100,0.45
15084,0.75,2,"(28, 50)","(28, 50)",100,100,0.45
15083,0.75,2,"(28, 49)","(28, 49)",100,100,0.45
15082,0.75,2,"(28, 47)","(28, 47)",100,100,0.45
15081,0.75,2,"(28, 46)","(28, 46)",100,100,0.45
15080,0.75,2,"(28, 45)","(28, 45)",100,100,0.45
15079,0.75,2,"(28, 44)","(28, 44)",100,100,0.45
15078,0.75,2,"(28, 43)","(28, 43)",100,100,0.45
15077,0.75,2,"(28, 40)","(28, 40)",100,100,0.45
15076,0.75,2,"(28, 39)","(28, 39)",100,100,0.45
15075,0.75,2,"(28, 38)","(28, 38)",100,100,0.45
15074,0.75,2,"(28, 37)","(28, 37)",100,100,0.45
15086,0.75,2,"(28, 52)","(28, 52)",100,100,0.45
15159,0.75,2,"(29, 55)","(29, 55)",100,100,0.45
15160,0.75,2,"(29, 57)","(29, 57)",100,100,0.45
15161,0.75,2,"(29, 59)","(29, 59)",100,100,0.45
15245,0.75,2,"(30, 72)","(30, 72)",100,100,0.45
15244,0.75,2,"(30, 71)","(30, 71)",100,100,0.45
15243,0.75,2,"(30, 70)","(30, 70)",100,100,0.45
15242,0.75,2,"(30, 68)","(30, 68)",100,100,0.45
15241,0.75,2,"(30, 67)","(30, 67)",100,100,0.45
15240,0.75,2,"(30, 65)","(30, 65)",100,100,0.45
15239,0.75,2,"(30, 64)","(30, 64)",100,100,0.45
15238,0.75,2,"(30, 63)","(30, 63)",100,100,0.45
15237,0.75,2,"(30, 62)","(30, 62)",100,100,0.45
15236,0.75,2,"(30, 61)","(30, 61)",100,100,0.45
15235,0.75,2,"(30, 60)","(30, 60)",100,100,0.45
15234,0.75,2,"(30, 59)","(30, 59)",100,100,0.45
15233,0.75,2,"(30, 57)","(30, 57)",100,100,0.45
15232,0.75,2,"(30, 56)","(30, 56)",100,100,0.45
15231,0.75,2,"(30, 55)","(30, 55)",100,100,0.45
15230,0.75,2,"(30, 52)","(30, 52)",100,100,0.45
15229,0.75,2,"(30, 51)","(30, 51)",100,100,0.45
15228,0.75,2,"(30, 50)","(30, 50)",100,100,0.45
15227,0.75,2,"(30, 49)","(30, 49)",100,100,0.45
15226,0.75,2,"(30, 46)","(30, 46)",100,100,0.45
15225,0.75,2,"(30, 45)","(30, 45)",100,100,0.45
15224,0.75,2,"(30, 42)","(30, 42)",100,100,0.45
15223,0.75,2,"(30, 41)","(30, 41)",100,100,0.45
15222,0.75,2,"(30, 37)","(30, 37)",100,100,0.45
15221,0.75,2,"(30, 36)","(30, 36)",100,100,0.45
15246,0.75,2,"(30, 73)","(30, 73)",100,100,0.45
15247,0.75,2,"(30, 74)","(30, 74)",100,100,0.45
15248,0.75,2,"(30, 76)","(30, 76)",100,100,0.45
15249,0.75,2,"(30, 77)","(30, 77)",100,100,0.45
15275,0.75,2,"(31, 18)","(31, 18)",100,100,0.45
15274,0.75,2,"(31, 17)","(31, 17)",100,100,0.45
15273,0.75,2,"(31, 16)","(31, 16)",100,100,0.45
15272,0.75,2,"(31, 14)","(31, 14)",100,100,0.45
15271,0.75,2,"(31, 13)","(31, 13)",100,100,0.45
15270,0.75,2,"(31, 11)","(31, 11)",100,100,0.45
15269,0.75,2,"(31, 10)","(31, 10)",100,100,0.45
15268,0.75,2,"(31, 9)","(31, 9)",100,100,0.45
15267,0.75,2,"(31, 7)","(31, 7)",100,100,0.45
15266,0.75,2,"(31, 5)","(31, 5)",100,100,0.45
15265,0.75,2,"(31, 3)","(31, 3)",100,100,0.45
15264,0.75,2,"(31, 2)","(31, 2)",100,100,0.45
15220,0.75,2,"(30, 34)","(30, 34)",100,100,0.45
15263,0.75,2,"(31, 0)","(31, 0)",100,100,0.45
15261,0.75,2,"(30, 96)","(30, 96)",100,100,0.45
15260,0.75,2,"(30, 95)","(30, 95)",100,100,0.45
15259,0.75,2,"(30, 94)","(30, 94)",100,100,0.45
15258,0.75,2,"(30, 91)","(30, 91)",100,100,0.45
15257,0.75,2,"(30, 90)","(30, 90)",100,100,0.45
15256,0.75,2,"(30, 87)","(30, 87)",100,100,0.45
15255,0.75,2,"(30, 85)","(30, 85)",100,100,0.45
15254,0.75,2,"(30, 84)","(30, 84)",100,100,0.45
15253,0.75,2,"(30, 82)","(30, 82)",100,100,0.45
15252,0.75,2,"(30, 80)","(30, 80)",100,100,0.45
15251,0.75,2,"(30, 79)","(30, 79)",100,100,0.45
15250,0.75,2,"(30, 78)","(30, 78)",100,100,0.45
15262,0.75,2,"(30, 99)","(30, 99)",100,100,0.45
15044,0.75,2,"(28, 0)","(28, 0)",100,100,0.45
15219,0.75,2,"(30, 31)","(30, 31)",100,100,0.45
15217,0.75,2,"(30, 29)","(30, 29)",100,100,0.45
15186,0.75,2,"(29, 93)","(29, 93)",100,100,0.45
15185,0.75,2,"(29, 92)","(29, 92)",100,100,0.45
15184,0.75,2,"(29, 91)","(29, 91)",100,100,0.45
15183,0.75,2,"(29, 90)","(29, 90)",100,100,0.45
15182,0.75,2,"(29, 89)","(29, 89)",100,100,0.45
15181,0.75,2,"(29, 88)","(29, 88)",100,100,0.45
15180,0.75,2,"(29, 87)","(29, 87)",100,100,0.45
15179,0.75,2,"(29, 86)","(29, 86)",100,100,0.45
15178,0.75,2,"(29, 84)","(29, 84)",100,100,0.45
15177,0.75,2,"(29, 83)","(29, 83)",100,100,0.45
15176,0.75,2,"(29, 82)","(29, 82)",100,100,0.45
15175,0.75,2,"(29, 80)","(29, 80)",100,100,0.45
15174,0.75,2,"(29, 78)","(29, 78)",100,100,0.45
15173,0.75,2,"(29, 77)","(29, 77)",100,100,0.45
15172,0.75,2,"(29, 76)","(29, 76)",100,100,0.45
15171,0.75,2,"(29, 75)","(29, 75)",100,100,0.45
15170,0.75,2,"(29, 74)","(29, 74)",100,100,0.45
15169,0.75,2,"(29, 73)","(29, 73)",100,100,0.45
15168,0.75,2,"(29, 72)","(29, 72)",100,100,0.45
15167,0.75,2,"(29, 67)","(29, 67)",100,100,0.45
15166,0.75,2,"(29, 66)","(29, 66)",100,100,0.45
15165,0.75,2,"(29, 64)","(29, 64)",100,100,0.45
15164,0.75,2,"(29, 63)","(29, 63)",100,100,0.45
15163,0.75,2,"(29, 62)","(29, 62)",100,100,0.45
15162,0.75,2,"(29, 60)","(29, 60)",100,100,0.45
15187,0.75,2,"(29, 95)","(29, 95)",100,100,0.45
15188,0.75,2,"(29, 96)","(29, 96)",100,100,0.45
15189,0.75,2,"(29, 97)","(29, 97)",100,100,0.45
15190,0.75,2,"(29, 99)","(29, 99)",100,100,0.45
15216,0.75,2,"(30, 28)","(30, 28)",100,100,0.45
15215,0.75,2,"(30, 27)","(30, 27)",100,100,0.45
15214,0.75,2,"(30, 26)","(30, 26)",100,100,0.45
15213,0.75,2,"(30, 25)","(30, 25)",100,100,0.45
15212,0.75,2,"(30, 24)","(30, 24)",100,100,0.45
15211,0.75,2,"(30, 23)","(30, 23)",100,100,0.45
15210,0.75,2,"(30, 22)","(30, 22)",100,100,0.45
15209,0.75,2,"(30, 21)","(30, 21)",100,100,0.45
15208,0.75,2,"(30, 20)","(30, 20)",100,100,0.45
15207,0.75,2,"(30, 19)","(30, 19)",100,100,0.45
15206,0.75,2,"(30, 18)","(30, 18)",100,100,0.45
15205,0.75,2,"(30, 17)","(30, 17)",100,100,0.45
15218,0.75,2,"(30, 30)","(30, 30)",100,100,0.45
15204,0.75,2,"(30, 16)","(30, 16)",100,100,0.45
15202,0.75,2,"(30, 14)","(30, 14)",100,100,0.45
15201,0.75,2,"(30, 13)","(30, 13)",100,100,0.45
15200,0.75,2,"(30, 11)","(30, 11)",100,100,0.45
15199,0.75,2,"(30, 9)","(30, 9)",100,100,0.45
15198,0.75,2,"(30, 8)","(30, 8)",100,100,0.45
15197,0.75,2,"(30, 7)","(30, 7)",100,100,0.45
15196,0.75,2,"(30, 6)","(30, 6)",100,100,0.45
15195,0.75,2,"(30, 5)","(30, 5)",100,100,0.45
15194,0.75,2,"(30, 4)","(30, 4)",100,100,0.45
15193,0.75,2,"(30, 2)","(30, 2)",100,100,0.45
15192,0.75,2,"(30, 1)","(30, 1)",100,100,0.45
15191,0.75,2,"(30, 0)","(30, 0)",100,100,0.45
15203,0.75,2,"(30, 15)","(30, 15)",100,100,0.45
15276,0.75,2,"(31, 20)","(31, 20)",100,100,0.45
15043,0.75,2,"(27, 99)","(27, 99)",100,100,0.45
15041,0.75,2,"(27, 96)","(27, 96)",100,100,0.45
14893,0.75,2,"(26, 11)","(26, 11)",100,100,0.45
14892,0.75,2,"(26, 10)","(26, 10)",100,100,0.45
14891,0.75,2,"(26, 7)","(26, 7)",100,100,0.45
14890,0.75,2,"(26, 6)","(26, 6)",100,100,0.45
14889,0.75,2,"(26, 5)","(26, 5)",100,100,0.45
14888,0.75,2,"(26, 3)","(26, 3)",100,100,0.45
14887,0.75,2,"(26, 2)","(26, 2)",100,100,0.45
14886,0.75,2,"(25, 99)","(25, 99)",100,100,0.45
14885,0.75,2,"(25, 98)","(25, 98)",100,100,0.45
14884,0.75,2,"(25, 97)","(25, 97)",100,100,0.45
14883,0.75,2,"(25, 96)","(25, 96)",100,100,0.45
14882,0.75,2,"(25, 94)","(25, 94)",100,100,0.45
14881,0.75,2,"(25, 93)","(25, 93)",100,100,0.45
14880,0.75,2,"(25, 92)","(25, 92)",100,100,0.45
14879,0.75,2,"(25, 91)","(25, 91)",100,100,0.45
14878,0.75,2,"(25, 90)","(25, 90)",100,100,0.45
14877,0.75,2,"(25, 89)","(25, 89)",100,100,0.45
14876,0.75,2,"(25, 88)","(25, 88)",100,100,0.45
14875,0.75,2,"(25, 87)","(25, 87)",100,100,0.45
14874,0.75,2,"(25, 85)","(25, 85)",100,100,0.45
14873,0.75,2,"(25, 84)","(25, 84)",100,100,0.45
14872,0.75,2,"(25, 83)","(25, 83)",100,100,0.45
14871,0.75,2,"(25, 80)","(25, 80)",100,100,0.45
14870,0.75,2,"(25, 76)","(25, 76)",100,100,0.45
14869,0.75,2,"(25, 75)","(25, 75)",100,100,0.45
14894,0.75,2,"(26, 14)","(26, 14)",100,100,0.45
14868,0.75,2,"(25, 74)","(25, 74)",100,100,0.45
14895,0.75,2,"(26, 15)","(26, 15)",100,100,0.45
14897,0.75,2,"(26, 17)","(26, 17)",100,100,0.45
14922,0.75,2,"(26, 49)","(26, 49)",100,100,0.45
14921,0.75,2,"(26, 47)","(26, 47)",100,100,0.45
14920,0.75,2,"(26, 46)","(26, 46)",100,100,0.45
14919,0.75,2,"(26, 45)","(26, 45)",100,100,0.45
14918,0.75,2,"(26, 43)","(26, 43)",100,100,0.45
14917,0.75,2,"(26, 42)","(26, 42)",100,100,0.45
14916,0.75,2,"(26, 38)","(26, 38)",100,100,0.45
14915,0.75,2,"(26, 37)","(26, 37)",100,100,0.45
14914,0.75,2,"(26, 36)","(26, 36)",100,100,0.45
14913,0.75,2,"(26, 34)","(26, 34)",100,100,0.45
14912,0.75,2,"(26, 33)","(26, 33)",100,100,0.45
14911,0.75,2,"(26, 32)","(26, 32)",100,100,0.45
14910,0.75,2,"(26, 31)","(26, 31)",100,100,0.45
14909,0.75,2,"(26, 30)","(26, 30)",100,100,0.45
14908,0.75,2,"(26, 29)","(26, 29)",100,100,0.45
14907,0.75,2,"(26, 28)","(26, 28)",100,100,0.45
14906,0.75,2,"(26, 27)","(26, 27)",100,100,0.45
14905,0.75,2,"(26, 26)","(26, 26)",100,100,0.45
14904,0.75,2,"(26, 24)","(26, 24)",100,100,0.45
14903,0.75,2,"(26, 23)","(26, 23)",100,100,0.45
14902,0.75,2,"(26, 22)","(26, 22)",100,100,0.45
14901,0.75,2,"(26, 21)","(26, 21)",100,100,0.45
14900,0.75,2,"(26, 20)","(26, 20)",100,100,0.45
14899,0.75,2,"(26, 19)","(26, 19)",100,100,0.45
14898,0.75,2,"(26, 18)","(26, 18)",100,100,0.45
14896,0.75,2,"(26, 16)","(26, 16)",100,100,0.45
14867,0.75,2,"(25, 73)","(25, 73)",100,100,0.45
14866,0.75,2,"(25, 72)","(25, 72)",100,100,0.45
14865,0.75,2,"(25, 71)","(25, 71)",100,100,0.45
14834,0.75,2,"(25, 27)","(25, 27)",100,100,0.45
14833,0.75,2,"(25, 24)","(25, 24)",100,100,0.45
14832,0.75,2,"(25, 23)","(25, 23)",100,100,0.45
14831,0.75,2,"(25, 21)","(25, 21)",100,100,0.45
14830,0.75,2,"(25, 20)","(25, 20)",100,100,0.45
14829,0.75,2,"(25, 19)","(25, 19)",100,100,0.45
14828,0.75,2,"(25, 17)","(25, 17)",100,100,0.45
14827,0.75,2,"(25, 16)","(25, 16)",100,100,0.45
14826,0.75,2,"(25, 15)","(25, 15)",100,100,0.45
14825,0.75,2,"(25, 14)","(25, 14)",100,100,0.45
14824,0.75,2,"(25, 12)","(25, 12)",100,100,0.45
14823,0.75,2,"(25, 11)","(25, 11)",100,100,0.45
14822,0.75,2,"(25, 10)","(25, 10)",100,100,0.45
14821,0.75,2,"(25, 9)","(25, 9)",100,100,0.45
14820,0.75,2,"(25, 8)","(25, 8)",100,100,0.45
14819,0.75,2,"(25, 7)","(25, 7)",100,100,0.45
14818,0.75,2,"(25, 6)","(25, 6)",100,100,0.45
14817,0.75,2,"(25, 5)","(25, 5)",100,100,0.45
14815,0.75,2,"(25, 2)","(25, 2)",100,100,0.45
14814,0.75,2,"(25, 1)","(25, 1)",100,100,0.45
14813,0.75,2,"(25, 0)","(25, 0)",100,100,0.45
14812,0.75,2,"(24, 99)","(24, 99)",100,100,0.45
14811,0.75,2,"(24, 98)","(24, 98)",100,100,0.45
15747,0.75,2,"(37, 55)","(37, 55)",100,100,0.45
14810,0.75,2,"(24, 97)","(24, 97)",100,100,0.45
14835,0.75,2,"(25, 29)","(25, 29)",100,100,0.45
14836,0.75,2,"(25, 30)","(25, 30)",100,100,0.45
14837,0.75,2,"(25, 31)","(25, 31)",100,100,0.45
14838,0.75,2,"(25, 32)","(25, 32)",100,100,0.45
14864,0.75,2,"(25, 68)","(25, 68)",100,100,0.45
14863,0.75,2,"(25, 67)","(25, 67)",100,100,0.45
14862,0.75,2,"(25, 66)","(25, 66)",100,100,0.45
14861,0.75,2,"(25, 64)","(25, 64)",100,100,0.45
14860,0.75,2,"(25, 63)","(25, 63)",100,100,0.45
14859,0.75,2,"(25, 62)","(25, 62)",100,100,0.45
14858,0.75,2,"(25, 60)","(25, 60)",100,100,0.45
14857,0.75,2,"(25, 59)","(25, 59)",100,100,0.45
14856,0.75,2,"(25, 58)","(25, 58)",100,100,0.45
14855,0.75,2,"(25, 57)","(25, 57)",100,100,0.45
14854,0.75,2,"(25, 55)","(25, 55)",100,100,0.45
14853,0.75,2,"(25, 54)","(25, 54)",100,100,0.45
14923,0.75,2,"(26, 50)","(26, 50)",100,100,0.45
14852,0.75,2,"(25, 53)","(25, 53)",100,100,0.45
14850,0.75,2,"(25, 47)","(25, 47)",100,100,0.45
14849,0.75,2,"(25, 46)","(25, 46)",100,100,0.45
14848,0.75,2,"(25, 44)","(25, 44)",100,100,0.45
14847,0.75,2,"(25, 43)","(25, 43)",100,100,0.45
14846,0.75,2,"(25, 42)","(25, 42)",100,100,0.45
14845,0.75,2,"(25, 41)","(25, 41)",100,100,0.45
14844,0.75,2,"(25, 40)","(25, 40)",100,100,0.45
14843,0.75,2,"(25, 39)","(25, 39)",100,100,0.45
14842,0.75,2,"(25, 38)","(25, 38)",100,100,0.45
14841,0.75,2,"(25, 36)","(25, 36)",100,100,0.45
14840,0.75,2,"(25, 35)","(25, 35)",100,100,0.45
14839,0.75,2,"(25, 33)","(25, 33)",100,100,0.45
14851,0.75,2,"(25, 50)","(25, 50)",100,100,0.45
14924,0.75,2,"(26, 51)","(26, 51)",100,100,0.45
14925,0.75,2,"(26, 52)","(26, 52)",100,100,0.45
14926,0.75,2,"(26, 53)","(26, 53)",100,100,0.45
15010,0.75,2,"(27, 52)","(27, 52)",100,100,0.45
15009,0.75,2,"(27, 51)","(27, 51)",100,100,0.45
15008,0.75,2,"(27, 50)","(27, 50)",100,100,0.45
15007,0.75,2,"(27, 49)","(27, 49)",100,100,0.45
15006,0.75,2,"(27, 47)","(27, 47)",100,100,0.45
15005,0.75,2,"(27, 46)","(27, 46)",100,100,0.45
15004,0.75,2,"(27, 45)","(27, 45)",100,100,0.45
15003,0.75,2,"(27, 44)","(27, 44)",100,100,0.45
15002,0.75,2,"(27, 41)","(27, 41)",100,100,0.45
15001,0.75,2,"(27, 40)","(27, 40)",100,100,0.45
15000,0.75,2,"(27, 38)","(27, 38)",100,100,0.45
14999,0.75,2,"(27, 37)","(27, 37)",100,100,0.45
14998,0.75,2,"(27, 36)","(27, 36)",100,100,0.45
14997,0.75,2,"(27, 35)","(27, 35)",100,100,0.45
14996,0.75,2,"(27, 34)","(27, 34)",100,100,0.45
14995,0.75,2,"(27, 33)","(27, 33)",100,100,0.45
14994,0.75,2,"(27, 32)","(27, 32)",100,100,0.45
14993,0.75,2,"(27, 30)","(27, 30)",100,100,0.45
14992,0.75,2,"(27, 28)","(27, 28)",100,100,0.45
14991,0.75,2,"(27, 27)","(27, 27)",100,100,0.45
14990,0.75,2,"(27, 26)","(27, 26)",100,100,0.45
14989,0.75,2,"(27, 25)","(27, 25)",100,100,0.45
14988,0.75,2,"(27, 24)","(27, 24)",100,100,0.45
14987,0.75,2,"(27, 23)","(27, 23)",100,100,0.45
14986,0.75,2,"(27, 22)","(27, 22)",100,100,0.45
15011,0.75,2,"(27, 53)","(27, 53)",100,100,0.45
15012,0.75,2,"(27, 54)","(27, 54)",100,100,0.45
15013,0.75,2,"(27, 56)","(27, 56)",100,100,0.45
15014,0.75,2,"(27, 59)","(27, 59)",100,100,0.45
15040,0.75,2,"(27, 94)","(27, 94)",100,100,0.45
15039,0.75,2,"(27, 93)","(27, 93)",100,100,0.45
15038,0.75,2,"(27, 92)","(27, 92)",100,100,0.45
15037,0.75,2,"(27, 91)","(27, 91)",100,100,0.45
15036,0.75,2,"(27, 90)","(27, 90)",100,100,0.45
15035,0.75,2,"(27, 89)","(27, 89)",100,100,0.45
15034,0.75,2,"(27, 88)","(27, 88)",100,100,0.45
15033,0.75,2,"(27, 87)","(27, 87)",100,100,0.45
15032,0.75,2,"(27, 86)","(27, 86)",100,100,0.45
15031,0.75,2,"(27, 85)","(27, 85)",100,100,0.45
15030,0.75,2,"(27, 84)","(27, 84)",100,100,0.45
15029,0.75,2,"(27, 83)","(27, 83)",100,100,0.45
14985,0.75,2,"(27, 21)","(27, 21)",100,100,0.45
15028,0.75,2,"(27, 82)","(27, 82)",100,100,0.45
15026,0.75,2,"(27, 80)","(27, 80)",100,100,0.45
15025,0.75,2,"(27, 76)","(27, 76)",100,100,0.45
15024,0.75,2,"(27, 75)","(27, 75)",100,100,0.45
15023,0.75,2,"(27, 74)","(27, 74)",100,100,0.45
15022,0.75,2,"(27, 73)","(27, 73)",100,100,0.45
15021,0.75,2,"(27, 71)","(27, 71)",100,100,0.45
15020,0.75,2,"(27, 70)","(27, 70)",100,100,0.45
15019,0.75,2,"(27, 69)","(27, 69)",100,100,0.45
15018,0.75,2,"(27, 67)","(27, 67)",100,100,0.45
15017,0.75,2,"(27, 66)","(27, 66)",100,100,0.45
15016,0.75,2,"(27, 62)","(27, 62)",100,100,0.45
15015,0.75,2,"(27, 60)","(27, 60)",100,100,0.45
15027,0.75,2,"(27, 81)","(27, 81)",100,100,0.45
15042,0.75,2,"(27, 98)","(27, 98)",100,100,0.45
14984,0.75,2,"(27, 20)","(27, 20)",100,100,0.45
14982,0.75,2,"(27, 18)","(27, 18)",100,100,0.45
14951,0.75,2,"(26, 83)","(26, 83)",100,100,0.45
14950,0.75,2,"(26, 81)","(26, 81)",100,100,0.45
14949,0.75,2,"(26, 80)","(26, 80)",100,100,0.45
14948,0.75,2,"(26, 79)","(26, 79)",100,100,0.45
14947,0.75,2,"(26, 78)","(26, 78)",100,100,0.45
14946,0.75,2,"(26, 77)","(26, 77)",100,100,0.45
14945,0.75,2,"(26, 76)","(26, 76)",100,100,0.45
14944,0.75,2,"(26, 75)","(26, 75)",100,100,0.45
14943,0.75,2,"(26, 74)","(26, 74)",100,100,0.45
14942,0.75,2,"(26, 70)","(26, 70)",100,100,0.45
14941,0.75,2,"(26, 69)","(26, 69)",100,100,0.45
14940,0.75,2,"(26, 68)","(26, 68)",100,100,0.45
14939,0.75,2,"(26, 67)","(26, 67)",100,100,0.45
14938,0.75,2,"(26, 66)","(26, 66)",100,100,0.45
14937,0.75,2,"(26, 64)","(26, 64)",100,100,0.45
14936,0.75,2,"(26, 63)","(26, 63)",100,100,0.45
14935,0.75,2,"(26, 62)","(26, 62)",100,100,0.45
14934,0.75,2,"(26, 61)","(26, 61)",100,100,0.45
14933,0.75,2,"(26, 60)","(26, 60)",100,100,0.45
14932,0.75,2,"(26, 59)","(26, 59)",100,100,0.45
14931,0.75,2,"(26, 58)","(26, 58)",100,100,0.45
14930,0.75,2,"(26, 57)","(26, 57)",100,100,0.45
14929,0.75,2,"(26, 56)","(26, 56)",100,100,0.45
14928,0.75,2,"(26, 55)","(26, 55)",100,100,0.45
14927,0.75,2,"(26, 54)","(26, 54)",100,100,0.45
14952,0.75,2,"(26, 84)","(26, 84)",100,100,0.45
14953,0.75,2,"(26, 85)","(26, 85)",100,100,0.45
14954,0.75,2,"(26, 86)","(26, 86)",100,100,0.45
14955,0.75,2,"(26, 87)","(26, 87)",100,100,0.45
14981,0.75,2,"(27, 17)","(27, 17)",100,100,0.45
14980,0.75,2,"(27, 16)","(27, 16)",100,100,0.45
14979,0.75,2,"(27, 15)","(27, 15)",100,100,0.45
14978,0.75,2,"(27, 14)","(27, 14)",100,100,0.45
14977,0.75,2,"(27, 13)","(27, 13)",100,100,0.45
14976,0.75,2,"(27, 12)","(27, 12)",100,100,0.45
14975,0.75,2,"(27, 10)","(27, 10)",100,100,0.45
14974,0.75,2,"(27, 9)","(27, 9)",100,100,0.45
14973,0.75,2,"(27, 8)","(27, 8)",100,100,0.45
14972,0.75,2,"(27, 7)","(27, 7)",100,100,0.45
14971,0.75,2,"(27, 6)","(27, 6)",100,100,0.45
14970,0.75,2,"(27, 5)","(27, 5)",100,100,0.45
14983,0.75,2,"(27, 19)","(27, 19)",100,100,0.45
14969,0.75,2,"(27, 4)","(27, 4)",100,100,0.45
14967,0.75,2,"(27, 2)","(27, 2)",100,100,0.45
14966,0.75,2,"(27, 1)","(27, 1)",100,100,0.45
14965,0.75,2,"(27, 0)","(27, 0)",100,100,0.45
14964,0.75,2,"(26, 96)","(26, 96)",100,100,0.45
14963,0.75,2,"(26, 95)","(26, 95)",100,100,0.45
14962,0.75,2,"(26, 94)","(26, 94)",100,100,0.45
14961,0.75,2,"(26, 93)","(26, 93)",100,100,0.45
14960,0.75,2,"(26, 92)","(26, 92)",100,100,0.45
14959,0.75,2,"(26, 91)","(26, 91)",100,100,0.45
14958,0.75,2,"(26, 90)","(26, 90)",100,100,0.45
