,density,Run,AgentId,Posição,height,width,air_humidity,wind_force
5138,0.65,0,"(79, 0)","(79, 0)",100,100,0.7,0.2
5136,0.65,0,"(78, 97)","(78, 97)",100,100,0.7,0.2
5111,0.65,0,"(78, 60)","(78, 60)",100,100,0.7,0.2
5110,0.65,0,"(78, 58)","(78, 58)",100,100,0.7,0.2
5109,0.65,0,"(78, 57)","(78, 57)",100,100,0.7,0.2
5082,0.65,0,"(78, 20)","(78, 20)",100,100,0.7,0.2
5081,0.65,0,"(78, 19)","(78, 19)",100,100,0.7,0.2
5080,0.65,0,"(78, 18)","(78, 18)",100,100,0.7,0.2
5079,0.65,0,"(78, 17)","(78, 17)",100,100,0.7,0.2
5078,0.65,0,"(78, 16)","(78, 16)",100,100,0.7,0.2
5077,0.65,0,"(78, 14)","(78, 14)",100,100,0.7,0.2
5076,0.65,0,"(78, 13)","(78, 13)",100,100,0.7,0.2
5075,0.65,0,"(78, 12)","(78, 12)",100,100,0.7,0.2
5074,0.65,0,"(78, 11)","(78, 11)",100,100,0.7,0.2
5073,0.65,0,"(78, 9)","(78, 9)",100,100,0.7,0.2
5072,0.65,0,"(78, 8)","(78, 8)",100,100,0.7,0.2
5071,0.65,0,"(78, 7)","(78, 7)",100,100,0.7,0.2
5070,0.65,0,"(78, 6)","(78, 6)",100,100,0.7,0.2
5069,0.65,0,"(78, 5)","(78, 5)",100,100,0.7,0.2
5068,0.65,0,"(78, 4)","(78, 4)",100,100,0.7,0.2
5067,0.65,0,"(78, 3)","(78, 3)",100,100,0.7,0.2
5066,0.65,0,"(78, 2)","(78, 2)",100,100,0.7,0.2
5065,0.65,0,"(78, 1)","(78, 1)",100,100,0.7,0.2
5064,0.65,0,"(78, 0)","(78, 0)",100,100,0.7,0.2
5063,0.65,0,"(77, 98)","(77, 98)",100,100,0.7,0.2
5062,0.65,0,"(77, 97)","(77, 97)",100,100,0.7,0.2
5083,0.65,0,"(78, 23)","(78, 23)",100,100,0.7,0.2
5084,0.65,0,"(78, 24)","(78, 24)",100,100,0.7,0.2
5085,0.65,0,"(78, 25)","(78, 25)",100,100,0.7,0.2
5086,0.65,0,"(78, 26)","(78, 26)",100,100,0.7,0.2
5108,0.65,0,"(78, 56)","(78, 56)",100,100,0.7,0.2
5107,0.65,0,"(78, 54)","(78, 54)",100,100,0.7,0.2
5106,0.65,0,"(78, 53)","(78, 53)",100,100,0.7,0.2
5105,0.65,0,"(78, 52)","(78, 52)",100,100,0.7,0.2
5104,0.65,0,"(78, 51)","(78, 51)",100,100,0.7,0.2
5103,0.65,0,"(78, 50)","(78, 50)",100,100,0.7,0.2
5102,0.65,0,"(78, 49)","(78, 49)",100,100,0.7,0.2
5101,0.65,0,"(78, 48)","(78, 48)",100,100,0.7,0.2
5100,0.65,0,"(78, 47)","(78, 47)",100,100,0.7,0.2
5099,0.65,0,"(78, 46)","(78, 46)",100,100,0.7,0.2
5159,0.65,0,"(79, 34)","(79, 34)",100,100,0.7,0.2
5098,0.65,0,"(78, 45)","(78, 45)",100,100,0.7,0.2
5096,0.65,0,"(78, 41)","(78, 41)",100,100,0.7,0.2
5095,0.65,0,"(78, 39)","(78, 39)",100,100,0.7,0.2
5094,0.65,0,"(78, 38)","(78, 38)",100,100,0.7,0.2
5093,0.65,0,"(78, 37)","(78, 37)",100,100,0.7,0.2
5092,0.65,0,"(78, 36)","(78, 36)",100,100,0.7,0.2
5091,0.65,0,"(78, 34)","(78, 34)",100,100,0.7,0.2
5090,0.65,0,"(78, 33)","(78, 33)",100,100,0.7,0.2
5089,0.65,0,"(78, 31)","(78, 31)",100,100,0.7,0.2
5088,0.65,0,"(78, 29)","(78, 29)",100,100,0.7,0.2
5087,0.65,0,"(78, 27)","(78, 27)",100,100,0.7,0.2
5097,0.65,0,"(78, 42)","(78, 42)",100,100,0.7,0.2
5061,0.65,0,"(77, 96)","(77, 96)",100,100,0.7,0.2
5160,0.65,0,"(79, 36)","(79, 36)",100,100,0.7,0.2
5162,0.65,0,"(79, 40)","(79, 40)",100,100,0.7,0.2
5234,0.65,0,"(80, 52)","(80, 52)",100,100,0.7,0.2
5233,0.65,0,"(80, 51)","(80, 51)",100,100,0.7,0.2
5232,0.65,0,"(80, 50)","(80, 50)",100,100,0.7,0.2
5231,0.65,0,"(80, 49)","(80, 49)",100,100,0.7,0.2
5230,0.65,0,"(80, 47)","(80, 47)",100,100,0.7,0.2
5229,0.65,0,"(80, 46)","(80, 46)",100,100,0.7,0.2
5228,0.65,0,"(80, 45)","(80, 45)",100,100,0.7,0.2
5227,0.65,0,"(80, 44)","(80, 44)",100,100,0.7,0.2
5226,0.65,0,"(80, 43)","(80, 43)",100,100,0.7,0.2
5225,0.65,0,"(80, 42)","(80, 42)",100,100,0.7,0.2
5224,0.65,0,"(80, 40)","(80, 40)",100,100,0.7,0.2
5223,0.65,0,"(80, 36)","(80, 36)",100,100,0.7,0.2
5222,0.65,0,"(80, 34)","(80, 34)",100,100,0.7,0.2
5221,0.65,0,"(80, 33)","(80, 33)",100,100,0.7,0.2
5220,0.65,0,"(80, 31)","(80, 31)",100,100,0.7,0.2
5219,0.65,0,"(80, 29)","(80, 29)",100,100,0.7,0.2
5218,0.65,0,"(80, 28)","(80, 28)",100,100,0.7,0.2
5217,0.65,0,"(80, 27)","(80, 27)",100,100,0.7,0.2
5216,0.65,0,"(80, 24)","(80, 24)",100,100,0.7,0.2
5215,0.65,0,"(80, 23)","(80, 23)",100,100,0.7,0.2
5214,0.65,0,"(80, 22)","(80, 22)",100,100,0.7,0.2
5235,0.65,0,"(80, 55)","(80, 55)",100,100,0.7,0.2
5213,0.65,0,"(80, 21)","(80, 21)",100,100,0.7,0.2
5236,0.65,0,"(80, 56)","(80, 56)",100,100,0.7,0.2
5238,0.65,0,"(80, 58)","(80, 58)",100,100,0.7,0.2
5259,0.65,0,"(80, 87)","(80, 87)",100,100,0.7,0.2
5258,0.65,0,"(80, 86)","(80, 86)",100,100,0.7,0.2
5257,0.65,0,"(80, 85)","(80, 85)",100,100,0.7,0.2
5256,0.65,0,"(80, 84)","(80, 84)",100,100,0.7,0.2
5255,0.65,0,"(80, 83)","(80, 83)",100,100,0.7,0.2
5254,0.65,0,"(80, 82)","(80, 82)",100,100,0.7,0.2
5253,0.65,0,"(80, 81)","(80, 81)",100,100,0.7,0.2
5252,0.65,0,"(80, 80)","(80, 80)",100,100,0.7,0.2
5251,0.65,0,"(80, 79)","(80, 79)",100,100,0.7,0.2
5250,0.65,0,"(80, 77)","(80, 77)",100,100,0.7,0.2
5249,0.65,0,"(80, 76)","(80, 76)",100,100,0.7,0.2
5248,0.65,0,"(80, 74)","(80, 74)",100,100,0.7,0.2
5247,0.65,0,"(80, 73)","(80, 73)",100,100,0.7,0.2
5246,0.65,0,"(80, 72)","(80, 72)",100,100,0.7,0.2
5245,0.65,0,"(80, 71)","(80, 71)",100,100,0.7,0.2
5244,0.65,0,"(80, 70)","(80, 70)",100,100,0.7,0.2
5243,0.65,0,"(80, 67)","(80, 67)",100,100,0.7,0.2
5242,0.65,0,"(80, 66)","(80, 66)",100,100,0.7,0.2
5241,0.65,0,"(80, 64)","(80, 64)",100,100,0.7,0.2
5240,0.65,0,"(80, 63)","(80, 63)",100,100,0.7,0.2
5239,0.65,0,"(80, 59)","(80, 59)",100,100,0.7,0.2
5237,0.65,0,"(80, 57)","(80, 57)",100,100,0.7,0.2
5212,0.65,0,"(80, 20)","(80, 20)",100,100,0.7,0.2
5211,0.65,0,"(80, 18)","(80, 18)",100,100,0.7,0.2
5210,0.65,0,"(80, 16)","(80, 16)",100,100,0.7,0.2
5183,0.65,0,"(79, 75)","(79, 75)",100,100,0.7,0.2
5182,0.65,0,"(79, 73)","(79, 73)",100,100,0.7,0.2
5181,0.65,0,"(79, 71)","(79, 71)",100,100,0.7,0.2
5180,0.65,0,"(79, 70)","(79, 70)",100,100,0.7,0.2
5179,0.65,0,"(79, 67)","(79, 67)",100,100,0.7,0.2
5178,0.65,0,"(79, 65)","(79, 65)",100,100,0.7,0.2
5177,0.65,0,"(79, 64)","(79, 64)",100,100,0.7,0.2
5176,0.65,0,"(79, 63)","(79, 63)",100,100,0.7,0.2
5175,0.65,0,"(79, 62)","(79, 62)",100,100,0.7,0.2
5174,0.65,0,"(79, 58)","(79, 58)",100,100,0.7,0.2
5173,0.65,0,"(79, 57)","(79, 57)",100,100,0.7,0.2
5172,0.65,0,"(79, 56)","(79, 56)",100,100,0.7,0.2
5171,0.65,0,"(79, 55)","(79, 55)",100,100,0.7,0.2
5170,0.65,0,"(79, 53)","(79, 53)",100,100,0.7,0.2
5169,0.65,0,"(79, 52)","(79, 52)",100,100,0.7,0.2
5168,0.65,0,"(79, 51)","(79, 51)",100,100,0.7,0.2
5167,0.65,0,"(79, 48)","(79, 48)",100,100,0.7,0.2
5166,0.65,0,"(79, 47)","(79, 47)",100,100,0.7,0.2
5165,0.65,0,"(79, 46)","(79, 46)",100,100,0.7,0.2
5164,0.65,0,"(79, 45)","(79, 45)",100,100,0.7,0.2
5163,0.65,0,"(79, 41)","(79, 41)",100,100,0.7,0.2
5184,0.65,0,"(79, 77)","(79, 77)",100,100,0.7,0.2
5185,0.65,0,"(79, 78)","(79, 78)",100,100,0.7,0.2
5186,0.65,0,"(79, 79)","(79, 79)",100,100,0.7,0.2
5187,0.65,0,"(79, 80)","(79, 80)",100,100,0.7,0.2
5209,0.65,0,"(80, 15)","(80, 15)",100,100,0.7,0.2
5208,0.65,0,"(80, 13)","(80, 13)",100,100,0.7,0.2
5207,0.65,0,"(80, 10)","(80, 10)",100,100,0.7,0.2
5206,0.65,0,"(80, 8)","(80, 8)",100,100,0.7,0.2
5205,0.65,0,"(80, 4)","(80, 4)",100,100,0.7,0.2
5204,0.65,0,"(80, 3)","(80, 3)",100,100,0.7,0.2
5203,0.65,0,"(80, 2)","(80, 2)",100,100,0.7,0.2
5202,0.65,0,"(80, 1)","(80, 1)",100,100,0.7,0.2
5201,0.65,0,"(79, 99)","(79, 99)",100,100,0.7,0.2
5200,0.65,0,"(79, 98)","(79, 98)",100,100,0.7,0.2
5161,0.65,0,"(79, 37)","(79, 37)",100,100,0.7,0.2
5199,0.65,0,"(79, 96)","(79, 96)",100,100,0.7,0.2
5197,0.65,0,"(79, 93)","(79, 93)",100,100,0.7,0.2
5196,0.65,0,"(79, 92)","(79, 92)",100,100,0.7,0.2
5195,0.65,0,"(79, 91)","(79, 91)",100,100,0.7,0.2
5194,0.65,0,"(79, 90)","(79, 90)",100,100,0.7,0.2
5193,0.65,0,"(79, 89)","(79, 89)",100,100,0.7,0.2
5192,0.65,0,"(79, 88)","(79, 88)",100,100,0.7,0.2
5191,0.65,0,"(79, 86)","(79, 86)",100,100,0.7,0.2
5190,0.65,0,"(79, 84)","(79, 84)",100,100,0.7,0.2
5189,0.65,0,"(79, 83)","(79, 83)",100,100,0.7,0.2
5188,0.65,0,"(79, 82)","(79, 82)",100,100,0.7,0.2
5198,0.65,0,"(79, 95)","(79, 95)",100,100,0.7,0.2
5060,0.65,0,"(77, 94)","(77, 94)",100,100,0.7,0.2
5059,0.65,0,"(77, 92)","(77, 92)",100,100,0.7,0.2
5058,0.65,0,"(77, 90)","(77, 90)",100,100,0.7,0.2
4930,0.65,0,"(75, 95)","(75, 95)",100,100,0.7,0.2
4929,0.65,0,"(75, 94)","(75, 94)",100,100,0.7,0.2
4928,0.65,0,"(75, 93)","(75, 93)",100,100,0.7,0.2
4927,0.65,0,"(75, 92)","(75, 92)",100,100,0.7,0.2
4926,0.65,0,"(75, 91)","(75, 91)",100,100,0.7,0.2
4925,0.65,0,"(75, 90)","(75, 90)",100,100,0.7,0.2
4924,0.65,0,"(75, 88)","(75, 88)",100,100,0.7,0.2
4923,0.65,0,"(75, 87)","(75, 87)",100,100,0.7,0.2
4922,0.65,0,"(75, 86)","(75, 86)",100,100,0.7,0.2
4921,0.65,0,"(75, 85)","(75, 85)",100,100,0.7,0.2
4920,0.65,0,"(75, 84)","(75, 84)",100,100,0.7,0.2
4919,0.65,0,"(75, 81)","(75, 81)",100,100,0.7,0.2
4918,0.65,0,"(75, 80)","(75, 80)",100,100,0.7,0.2
4917,0.65,0,"(75, 79)","(75, 79)",100,100,0.7,0.2
4916,0.65,0,"(75, 78)","(75, 78)",100,100,0.7,0.2
4915,0.65,0,"(75, 77)","(75, 77)",100,100,0.7,0.2
4914,0.65,0,"(75, 76)","(75, 76)",100,100,0.7,0.2
4913,0.65,0,"(75, 75)","(75, 75)",100,100,0.7,0.2
4912,0.65,0,"(75, 74)","(75, 74)",100,100,0.7,0.2
4911,0.65,0,"(75, 73)","(75, 73)",100,100,0.7,0.2
4910,0.65,0,"(75, 69)","(75, 69)",100,100,0.7,0.2
4931,0.65,0,"(76, 0)","(76, 0)",100,100,0.7,0.2
4909,0.65,0,"(75, 68)","(75, 68)",100,100,0.7,0.2
4932,0.65,0,"(76, 2)","(76, 2)",100,100,0.7,0.2
4934,0.65,0,"(76, 4)","(76, 4)",100,100,0.7,0.2
4955,0.65,0,"(76, 30)","(76, 30)",100,100,0.7,0.2
4954,0.65,0,"(76, 28)","(76, 28)",100,100,0.7,0.2
4953,0.65,0,"(76, 26)","(76, 26)",100,100,0.7,0.2
4952,0.65,0,"(76, 23)","(76, 23)",100,100,0.7,0.2
4951,0.65,0,"(76, 22)","(76, 22)",100,100,0.7,0.2
4950,0.65,0,"(76, 20)","(76, 20)",100,100,0.7,0.2
4949,0.65,0,"(76, 19)","(76, 19)",100,100,0.7,0.2
4948,0.65,0,"(76, 18)","(76, 18)",100,100,0.7,0.2
4947,0.65,0,"(76, 17)","(76, 17)",100,100,0.7,0.2
4946,0.65,0,"(76, 16)","(76, 16)",100,100,0.7,0.2
4945,0.65,0,"(76, 15)","(76, 15)",100,100,0.7,0.2
4944,0.65,0,"(76, 14)","(76, 14)",100,100,0.7,0.2
4943,0.65,0,"(76, 13)","(76, 13)",100,100,0.7,0.2
4942,0.65,0,"(76, 12)","(76, 12)",100,100,0.7,0.2
4941,0.65,0,"(76, 11)","(76, 11)",100,100,0.7,0.2
4940,0.65,0,"(76, 10)","(76, 10)",100,100,0.7,0.2
4939,0.65,0,"(76, 9)","(76, 9)",100,100,0.7,0.2
4938,0.65,0,"(76, 8)","(76, 8)",100,100,0.7,0.2
4937,0.65,0,"(76, 7)","(76, 7)",100,100,0.7,0.2
4936,0.65,0,"(76, 6)","(76, 6)",100,100,0.7,0.2
4935,0.65,0,"(76, 5)","(76, 5)",100,100,0.7,0.2
4933,0.65,0,"(76, 3)","(76, 3)",100,100,0.7,0.2
4908,0.65,0,"(75, 67)","(75, 67)",100,100,0.7,0.2
4907,0.65,0,"(75, 65)","(75, 65)",100,100,0.7,0.2
4906,0.65,0,"(75, 64)","(75, 64)",100,100,0.7,0.2
4879,0.65,0,"(75, 21)","(75, 21)",100,100,0.7,0.2
4878,0.65,0,"(75, 20)","(75, 20)",100,100,0.7,0.2
4877,0.65,0,"(75, 18)","(75, 18)",100,100,0.7,0.2
4876,0.65,0,"(75, 15)","(75, 15)",100,100,0.7,0.2
4875,0.65,0,"(75, 13)","(75, 13)",100,100,0.7,0.2
4874,0.65,0,"(75, 12)","(75, 12)",100,100,0.7,0.2
4873,0.65,0,"(75, 11)","(75, 11)",100,100,0.7,0.2
4872,0.65,0,"(75, 9)","(75, 9)",100,100,0.7,0.2
4871,0.65,0,"(75, 8)","(75, 8)",100,100,0.7,0.2
4870,0.65,0,"(75, 7)","(75, 7)",100,100,0.7,0.2
4869,0.65,0,"(75, 6)","(75, 6)",100,100,0.7,0.2
4868,0.65,0,"(75, 5)","(75, 5)",100,100,0.7,0.2
4867,0.65,0,"(75, 4)","(75, 4)",100,100,0.7,0.2
4866,0.65,0,"(75, 2)","(75, 2)",100,100,0.7,0.2
4865,0.65,0,"(75, 1)","(75, 1)",100,100,0.7,0.2
4864,0.65,0,"(75, 0)","(75, 0)",100,100,0.7,0.2
4863,0.65,0,"(74, 99)","(74, 99)",100,100,0.7,0.2
4862,0.65,0,"(74, 97)","(74, 97)",100,100,0.7,0.2
4861,0.65,0,"(74, 95)","(74, 95)",100,100,0.7,0.2
4860,0.65,0,"(74, 94)","(74, 94)",100,100,0.7,0.2
4859,0.65,0,"(74, 92)","(74, 92)",100,100,0.7,0.2
4880,0.65,0,"(75, 23)","(75, 23)",100,100,0.7,0.2
4881,0.65,0,"(75, 25)","(75, 25)",100,100,0.7,0.2
4882,0.65,0,"(75, 26)","(75, 26)",100,100,0.7,0.2
4883,0.65,0,"(75, 27)","(75, 27)",100,100,0.7,0.2
4905,0.65,0,"(75, 63)","(75, 63)",100,100,0.7,0.2
4904,0.65,0,"(75, 62)","(75, 62)",100,100,0.7,0.2
4903,0.65,0,"(75, 61)","(75, 61)",100,100,0.7,0.2
4902,0.65,0,"(75, 60)","(75, 60)",100,100,0.7,0.2
4901,0.65,0,"(75, 59)","(75, 59)",100,100,0.7,0.2
4900,0.65,0,"(75, 57)","(75, 57)",100,100,0.7,0.2
4899,0.65,0,"(75, 56)","(75, 56)",100,100,0.7,0.2
4898,0.65,0,"(75, 54)","(75, 54)",100,100,0.7,0.2
4897,0.65,0,"(75, 52)","(75, 52)",100,100,0.7,0.2
4896,0.65,0,"(75, 51)","(75, 51)",100,100,0.7,0.2
4956,0.65,0,"(76, 31)","(76, 31)",100,100,0.7,0.2
4895,0.65,0,"(75, 46)","(75, 46)",100,100,0.7,0.2
4893,0.65,0,"(75, 44)","(75, 44)",100,100,0.7,0.2
4892,0.65,0,"(75, 41)","(75, 41)",100,100,0.7,0.2
4891,0.65,0,"(75, 40)","(75, 40)",100,100,0.7,0.2
4890,0.65,0,"(75, 38)","(75, 38)",100,100,0.7,0.2
4889,0.65,0,"(75, 36)","(75, 36)",100,100,0.7,0.2
4888,0.65,0,"(75, 35)","(75, 35)",100,100,0.7,0.2
4887,0.65,0,"(75, 32)","(75, 32)",100,100,0.7,0.2
4886,0.65,0,"(75, 30)","(75, 30)",100,100,0.7,0.2
4885,0.65,0,"(75, 29)","(75, 29)",100,100,0.7,0.2
4884,0.65,0,"(75, 28)","(75, 28)",100,100,0.7,0.2
4894,0.65,0,"(75, 45)","(75, 45)",100,100,0.7,0.2
4957,0.65,0,"(76, 33)","(76, 33)",100,100,0.7,0.2
4958,0.65,0,"(76, 36)","(76, 36)",100,100,0.7,0.2
4959,0.65,0,"(76, 38)","(76, 38)",100,100,0.7,0.2
5031,0.65,0,"(77, 43)","(77, 43)",100,100,0.7,0.2
5030,0.65,0,"(77, 42)","(77, 42)",100,100,0.7,0.2
5029,0.65,0,"(77, 40)","(77, 40)",100,100,0.7,0.2
5028,0.65,0,"(77, 37)","(77, 37)",100,100,0.7,0.2
5027,0.65,0,"(77, 34)","(77, 34)",100,100,0.7,0.2
5026,0.65,0,"(77, 33)","(77, 33)",100,100,0.7,0.2
5025,0.65,0,"(77, 32)","(77, 32)",100,100,0.7,0.2
5024,0.65,0,"(77, 31)","(77, 31)",100,100,0.7,0.2
5023,0.65,0,"(77, 30)","(77, 30)",100,100,0.7,0.2
5022,0.65,0,"(77, 29)","(77, 29)",100,100,0.7,0.2
5021,0.65,0,"(77, 28)","(77, 28)",100,100,0.7,0.2
5020,0.65,0,"(77, 26)","(77, 26)",100,100,0.7,0.2
5019,0.65,0,"(77, 24)","(77, 24)",100,100,0.7,0.2
5018,0.65,0,"(77, 23)","(77, 23)",100,100,0.7,0.2
5017,0.65,0,"(77, 22)","(77, 22)",100,100,0.7,0.2
5016,0.65,0,"(77, 20)","(77, 20)",100,100,0.7,0.2
5015,0.65,0,"(77, 19)","(77, 19)",100,100,0.7,0.2
5014,0.65,0,"(77, 18)","(77, 18)",100,100,0.7,0.2
5013,0.65,0,"(77, 16)","(77, 16)",100,100,0.7,0.2
5012,0.65,0,"(77, 14)","(77, 14)",100,100,0.7,0.2
5011,0.65,0,"(77, 13)","(77, 13)",100,100,0.7,0.2
5032,0.65,0,"(77, 44)","(77, 44)",100,100,0.7,0.2
5033,0.65,0,"(77, 47)","(77, 47)",100,100,0.7,0.2
5034,0.65,0,"(77, 48)","(77, 48)",100,100,0.7,0.2
5035,0.65,0,"(77, 49)","(77, 49)",100,100,0.7,0.2
5057,0.65,0,"(77, 89)","(77, 89)",100,100,0.7,0.2
5056,0.65,0,"(77, 87)","(77, 87)",100,100,0.7,0.2
5055,0.65,0,"(77, 86)","(77, 86)",100,100,0.7,0.2
5054,0.65,0,"(77, 85)","(77, 85)",100,100,0.7,0.2
5053,0.65,0,"(77, 84)","(77, 84)",100,100,0.7,0.2
5052,0.65,0,"(77, 83)","(77, 83)",100,100,0.7,0.2
5051,0.65,0,"(77, 78)","(77, 78)",100,100,0.7,0.2
5050,0.65,0,"(77, 76)","(77, 76)",100,100,0.7,0.2
5049,0.65,0,"(77, 74)","(77, 74)",100,100,0.7,0.2
5048,0.65,0,"(77, 72)","(77, 72)",100,100,0.7,0.2
5010,0.65,0,"(77, 12)","(77, 12)",100,100,0.7,0.2
5047,0.65,0,"(77, 70)","(77, 70)",100,100,0.7,0.2
5045,0.65,0,"(77, 67)","(77, 67)",100,100,0.7,0.2
5044,0.65,0,"(77, 66)","(77, 66)",100,100,0.7,0.2
5043,0.65,0,"(77, 65)","(77, 65)",100,100,0.7,0.2
5042,0.65,0,"(77, 64)","(77, 64)",100,100,0.7,0.2
5041,0.65,0,"(77, 59)","(77, 59)",100,100,0.7,0.2
5040,0.65,0,"(77, 58)","(77, 58)",100,100,0.7,0.2
5039,0.65,0,"(77, 53)","(77, 53)",100,100,0.7,0.2
5038,0.65,0,"(77, 52)","(77, 52)",100,100,0.7,0.2
5037,0.65,0,"(77, 51)","(77, 51)",100,100,0.7,0.2
5036,0.65,0,"(77, 50)","(77, 50)",100,100,0.7,0.2
5046,0.65,0,"(77, 68)","(77, 68)",100,100,0.7,0.2
5260,0.65,0,"(80, 88)","(80, 88)",100,100,0.7,0.2
5009,0.65,0,"(77, 10)","(77, 10)",100,100,0.7,0.2
5007,0.65,0,"(77, 6)","(77, 6)",100,100,0.7,0.2
4980,0.65,0,"(76, 71)","(76, 71)",100,100,0.7,0.2
4979,0.65,0,"(76, 69)","(76, 69)",100,100,0.7,0.2
4978,0.65,0,"(76, 68)","(76, 68)",100,100,0.7,0.2
4977,0.65,0,"(76, 67)","(76, 67)",100,100,0.7,0.2
4976,0.65,0,"(76, 66)","(76, 66)",100,100,0.7,0.2
4975,0.65,0,"(76, 64)","(76, 64)",100,100,0.7,0.2
4974,0.65,0,"(76, 63)","(76, 63)",100,100,0.7,0.2
4973,0.65,0,"(76, 62)","(76, 62)",100,100,0.7,0.2
4972,0.65,0,"(76, 60)","(76, 60)",100,100,0.7,0.2
4971,0.65,0,"(76, 56)","(76, 56)",100,100,0.7,0.2
4970,0.65,0,"(76, 55)","(76, 55)",100,100,0.7,0.2
4969,0.65,0,"(76, 52)","(76, 52)",100,100,0.7,0.2
4968,0.65,0,"(76, 51)","(76, 51)",100,100,0.7,0.2
4967,0.65,0,"(76, 50)","(76, 50)",100,100,0.7,0.2
4966,0.65,0,"(76, 49)","(76, 49)",100,100,0.7,0.2
4965,0.65,0,"(76, 47)","(76, 47)",100,100,0.7,0.2
4964,0.65,0,"(76, 46)","(76, 46)",100,100,0.7,0.2
4963,0.65,0,"(76, 45)","(76, 45)",100,100,0.7,0.2
4962,0.65,0,"(76, 44)","(76, 44)",100,100,0.7,0.2
4961,0.65,0,"(76, 40)","(76, 40)",100,100,0.7,0.2
4960,0.65,0,"(76, 39)","(76, 39)",100,100,0.7,0.2
4981,0.65,0,"(76, 72)","(76, 72)",100,100,0.7,0.2
4982,0.65,0,"(76, 73)","(76, 73)",100,100,0.7,0.2
4983,0.65,0,"(76, 75)","(76, 75)",100,100,0.7,0.2
4984,0.65,0,"(76, 76)","(76, 76)",100,100,0.7,0.2
5006,0.65,0,"(77, 5)","(77, 5)",100,100,0.7,0.2
5005,0.65,0,"(77, 4)","(77, 4)",100,100,0.7,0.2
5004,0.65,0,"(77, 3)","(77, 3)",100,100,0.7,0.2
5003,0.65,0,"(77, 2)","(77, 2)",100,100,0.7,0.2
5002,0.65,0,"(77, 1)","(77, 1)",100,100,0.7,0.2
5001,0.65,0,"(76, 99)","(76, 99)",100,100,0.7,0.2
5000,0.65,0,"(76, 97)","(76, 97)",100,100,0.7,0.2
4999,0.65,0,"(76, 95)","(76, 95)",100,100,0.7,0.2
4998,0.65,0,"(76, 94)","(76, 94)",100,100,0.7,0.2
4997,0.65,0,"(76, 92)","(76, 92)",100,100,0.7,0.2
5008,0.65,0,"(77, 8)","(77, 8)",100,100,0.7,0.2
4996,0.65,0,"(76, 90)","(76, 90)",100,100,0.7,0.2
4994,0.65,0,"(76, 88)","(76, 88)",100,100,0.7,0.2
4993,0.65,0,"(76, 87)","(76, 87)",100,100,0.7,0.2
4992,0.65,0,"(76, 86)","(76, 86)",100,100,0.7,0.2
4991,0.65,0,"(76, 85)","(76, 85)",100,100,0.7,0.2
4990,0.65,0,"(76, 82)","(76, 82)",100,100,0.7,0.2
4989,0.65,0,"(76, 81)","(76, 81)",100,100,0.7,0.2
4988,0.65,0,"(76, 80)","(76, 80)",100,100,0.7,0.2
4987,0.65,0,"(76, 79)","(76, 79)",100,100,0.7,0.2
4986,0.65,0,"(76, 78)","(76, 78)",100,100,0.7,0.2
4985,0.65,0,"(76, 77)","(76, 77)",100,100,0.7,0.2
4995,0.65,0,"(76, 89)","(76, 89)",100,100,0.7,0.2
4856,0.65,0,"(74, 85)","(74, 85)",100,100,0.7,0.2
5261,0.65,0,"(80, 90)","(80, 90)",100,100,0.7,0.2
5263,0.65,0,"(80, 93)","(80, 93)",100,100,0.7,0.2
5538,0.65,0,"(85, 2)","(85, 2)",100,100,0.7,0.2
5537,0.65,0,"(85, 0)","(85, 0)",100,100,0.7,0.2
5536,0.65,0,"(84, 99)","(84, 99)",100,100,0.7,0.2
5535,0.65,0,"(84, 98)","(84, 98)",100,100,0.7,0.2
5534,0.65,0,"(84, 95)","(84, 95)",100,100,0.7,0.2
5533,0.65,0,"(84, 93)","(84, 93)",100,100,0.7,0.2
5532,0.65,0,"(84, 92)","(84, 92)",100,100,0.7,0.2
5531,0.65,0,"(84, 91)","(84, 91)",100,100,0.7,0.2
5530,0.65,0,"(84, 89)","(84, 89)",100,100,0.7,0.2
5529,0.65,0,"(84, 88)","(84, 88)",100,100,0.7,0.2
5528,0.65,0,"(84, 87)","(84, 87)",100,100,0.7,0.2
5527,0.65,0,"(84, 86)","(84, 86)",100,100,0.7,0.2
5526,0.65,0,"(84, 85)","(84, 85)",100,100,0.7,0.2
5525,0.65,0,"(84, 84)","(84, 84)",100,100,0.7,0.2
5524,0.65,0,"(84, 83)","(84, 83)",100,100,0.7,0.2
5523,0.65,0,"(84, 80)","(84, 80)",100,100,0.7,0.2
5522,0.65,0,"(84, 79)","(84, 79)",100,100,0.7,0.2
5521,0.65,0,"(84, 78)","(84, 78)",100,100,0.7,0.2
5520,0.65,0,"(84, 77)","(84, 77)",100,100,0.7,0.2
5519,0.65,0,"(84, 75)","(84, 75)",100,100,0.7,0.2
5518,0.65,0,"(84, 74)","(84, 74)",100,100,0.7,0.2
5539,0.65,0,"(85, 5)","(85, 5)",100,100,0.7,0.2
5517,0.65,0,"(84, 73)","(84, 73)",100,100,0.7,0.2
5540,0.65,0,"(85, 6)","(85, 6)",100,100,0.7,0.2
5542,0.65,0,"(85, 8)","(85, 8)",100,100,0.7,0.2
5563,0.65,0,"(85, 35)","(85, 35)",100,100,0.7,0.2
5562,0.65,0,"(85, 33)","(85, 33)",100,100,0.7,0.2
5561,0.65,0,"(85, 32)","(85, 32)",100,100,0.7,0.2
