,density,Run,AgentId,Posição,height,width,fireman
16605,0.75,2,"(49, 55)","(49, 55)",100,100,0.8
16604,0.75,2,"(49, 53)","(49, 53)",100,100,0.8
16603,0.75,2,"(49, 52)","(49, 52)",100,100,0.8
16602,0.75,2,"(49, 51)","(49, 51)",100,100,0.8
16601,0.75,2,"(49, 50)","(49, 50)",100,100,0.8
16600,0.75,2,"(49, 49)","(49, 49)",100,100,0.8
16613,0.75,2,"(49, 64)","(49, 64)",100,100,0.8
16599,0.75,2,"(49, 48)","(49, 48)",100,100,0.8
16597,0.75,2,"(49, 46)","(49, 46)",100,100,0.8
16596,0.75,2,"(49, 44)","(49, 44)",100,100,0.8
16595,0.75,2,"(49, 43)","(49, 43)",100,100,0.8
16594,0.75,2,"(49, 41)","(49, 41)",100,100,0.8
16593,0.75,2,"(49, 40)","(49, 40)",100,100,0.8
16592,0.75,2,"(49, 39)","(49, 39)",100,100,0.8
16591,0.75,2,"(49, 38)","(49, 38)",100,100,0.8
16590,0.75,2,"(49, 35)","(49, 35)",100,100,0.8
16589,0.75,2,"(49, 34)","(49, 34)",100,100,0.8
16588,0.75,2,"(49, 33)","(49, 33)",100,100,0.8
16587,0.75,2,"(49, 31)","(49, 31)",100,100,0.8
16586,0.75,2,"(49, 29)","(49, 29)",100,100,0.8
16598,0.75,2,"(49, 47)","(49, 47)",100,100,0.8
16202,0.75,2,"(44, 12)","(44, 12)",100,100,0.8
16438,0.75,2,"(47, 21)","(47, 21)",100,100,0.8
16436,0.75,2,"(47, 16)","(47, 16)",100,100,0.8
16288,0.75,2,"(45, 31)","(45, 31)",100,100,0.8
16287,0.75,2,"(45, 29)","(45, 29)",100,100,0.8
16286,0.75,2,"(45, 28)","(45, 28)",100,100,0.8
16285,0.75,2,"(45, 26)","(45, 26)",100,100,0.8
16284,0.75,2,"(45, 24)","(45, 24)",100,100,0.8
16283,0.75,2,"(45, 23)","(45, 23)",100,100,0.8
16282,0.75,2,"(45, 22)","(45, 22)",100,100,0.8
16281,0.75,2,"(45, 21)","(45, 21)",100,100,0.8
16280,0.75,2,"(45, 19)","(45, 19)",100,100,0.8
16279,0.75,2,"(45, 18)","(45, 18)",100,100,0.8
16278,0.75,2,"(45, 17)","(45, 17)",100,100,0.8
16277,0.75,2,"(45, 16)","(45, 16)",100,100,0.8
16276,0.75,2,"(45, 14)","(45, 14)",100,100,0.8
16275,0.75,2,"(45, 12)","(45, 12)",100,100,0.8
16274,0.75,2,"(45, 11)","(45, 11)",100,100,0.8
16273,0.75,2,"(45, 8)","(45, 8)",100,100,0.8
16272,0.75,2,"(45, 6)","(45, 6)",100,100,0.8
16271,0.75,2,"(45, 5)","(45, 5)",100,100,0.8
16270,0.75,2,"(45, 4)","(45, 4)",100,100,0.8
16269,0.75,2,"(45, 0)","(45, 0)",100,100,0.8
16268,0.75,2,"(44, 99)","(44, 99)",100,100,0.8
16267,0.75,2,"(44, 98)","(44, 98)",100,100,0.8
16266,0.75,2,"(44, 96)","(44, 96)",100,100,0.8
16265,0.75,2,"(44, 95)","(44, 95)",100,100,0.8
16264,0.75,2,"(44, 94)","(44, 94)",100,100,0.8
16289,0.75,2,"(45, 32)","(45, 32)",100,100,0.8
16263,0.75,2,"(44, 93)","(44, 93)",100,100,0.8
16290,0.75,2,"(45, 33)","(45, 33)",100,100,0.8
16292,0.75,2,"(45, 35)","(45, 35)",100,100,0.8
16317,0.75,2,"(45, 64)","(45, 64)",100,100,0.8
16316,0.75,2,"(45, 62)","(45, 62)",100,100,0.8
16315,0.75,2,"(45, 61)","(45, 61)",100,100,0.8
16314,0.75,2,"(45, 60)","(45, 60)",100,100,0.8
16313,0.75,2,"(45, 59)","(45, 59)",100,100,0.8
16312,0.75,2,"(45, 58)","(45, 58)",100,100,0.8
16311,0.75,2,"(45, 57)","(45, 57)",100,100,0.8
16310,0.75,2,"(45, 56)","(45, 56)",100,100,0.8
16309,0.75,2,"(45, 55)","(45, 55)",100,100,0.8
16308,0.75,2,"(45, 54)","(45, 54)",100,100,0.8
16307,0.75,2,"(45, 53)","(45, 53)",100,100,0.8
16306,0.75,2,"(45, 52)","(45, 52)",100,100,0.8
16305,0.75,2,"(45, 51)","(45, 51)",100,100,0.8
16304,0.75,2,"(45, 50)","(45, 50)",100,100,0.8
16303,0.75,2,"(45, 49)","(45, 49)",100,100,0.8
16302,0.75,2,"(45, 48)","(45, 48)",100,100,0.8
16301,0.75,2,"(45, 47)","(45, 47)",100,100,0.8
16300,0.75,2,"(45, 44)","(45, 44)",100,100,0.8
16299,0.75,2,"(45, 43)","(45, 43)",100,100,0.8
16298,0.75,2,"(45, 42)","(45, 42)",100,100,0.8
16297,0.75,2,"(45, 41)","(45, 41)",100,100,0.8
16296,0.75,2,"(45, 40)","(45, 40)",100,100,0.8
16295,0.75,2,"(45, 39)","(45, 39)",100,100,0.8
16294,0.75,2,"(45, 38)","(45, 38)",100,100,0.8
16293,0.75,2,"(45, 37)","(45, 37)",100,100,0.8
16291,0.75,2,"(45, 34)","(45, 34)",100,100,0.8
16262,0.75,2,"(44, 92)","(44, 92)",100,100,0.8
16261,0.75,2,"(44, 91)","(44, 91)",100,100,0.8
16260,0.75,2,"(44, 90)","(44, 90)",100,100,0.8
16229,0.75,2,"(44, 49)","(44, 49)",100,100,0.8
16228,0.75,2,"(44, 48)","(44, 48)",100,100,0.8
16227,0.75,2,"(44, 46)","(44, 46)",100,100,0.8
16226,0.75,2,"(44, 45)","(44, 45)",100,100,0.8
16225,0.75,2,"(44, 44)","(44, 44)",100,100,0.8
16224,0.75,2,"(44, 40)","(44, 40)",100,100,0.8
16223,0.75,2,"(44, 39)","(44, 39)",100,100,0.8
16222,0.75,2,"(44, 38)","(44, 38)",100,100,0.8
16221,0.75,2,"(44, 37)","(44, 37)",100,100,0.8
16220,0.75,2,"(44, 36)","(44, 36)",100,100,0.8
16219,0.75,2,"(44, 34)","(44, 34)",100,100,0.8
16218,0.75,2,"(44, 33)","(44, 33)",100,100,0.8
16217,0.75,2,"(44, 32)","(44, 32)",100,100,0.8
16216,0.75,2,"(44, 30)","(44, 30)",100,100,0.8
16215,0.75,2,"(44, 29)","(44, 29)",100,100,0.8
16214,0.75,2,"(44, 27)","(44, 27)",100,100,0.8
16213,0.75,2,"(44, 26)","(44, 26)",100,100,0.8
16212,0.75,2,"(44, 25)","(44, 25)",100,100,0.8
16211,0.75,2,"(44, 23)","(44, 23)",100,100,0.8
16210,0.75,2,"(44, 22)","(44, 22)",100,100,0.8
16209,0.75,2,"(44, 21)","(44, 21)",100,100,0.8
16208,0.75,2,"(44, 20)","(44, 20)",100,100,0.8
16207,0.75,2,"(44, 19)","(44, 19)",100,100,0.8
16206,0.75,2,"(44, 18)","(44, 18)",100,100,0.8
16205,0.75,2,"(44, 16)","(44, 16)",100,100,0.8
16230,0.75,2,"(44, 50)","(44, 50)",100,100,0.8
16231,0.75,2,"(44, 51)","(44, 51)",100,100,0.8
16232,0.75,2,"(44, 52)","(44, 52)",100,100,0.8
16233,0.75,2,"(44, 53)","(44, 53)",100,100,0.8
16259,0.75,2,"(44, 89)","(44, 89)",100,100,0.8
16258,0.75,2,"(44, 87)","(44, 87)",100,100,0.8
16257,0.75,2,"(44, 86)","(44, 86)",100,100,0.8
16256,0.75,2,"(44, 85)","(44, 85)",100,100,0.8
16255,0.75,2,"(44, 81)","(44, 81)",100,100,0.8
16254,0.75,2,"(44, 80)","(44, 80)",100,100,0.8
16253,0.75,2,"(44, 79)","(44, 79)",100,100,0.8
16252,0.75,2,"(44, 77)","(44, 77)",100,100,0.8
16251,0.75,2,"(44, 76)","(44, 76)",100,100,0.8
16250,0.75,2,"(44, 75)","(44, 75)",100,100,0.8
16249,0.75,2,"(44, 74)","(44, 74)",100,100,0.8
16248,0.75,2,"(44, 73)","(44, 73)",100,100,0.8
16318,0.75,2,"(45, 65)","(45, 65)",100,100,0.8
16247,0.75,2,"(44, 72)","(44, 72)",100,100,0.8
16245,0.75,2,"(44, 70)","(44, 70)",100,100,0.8
16244,0.75,2,"(44, 69)","(44, 69)",100,100,0.8
16243,0.75,2,"(44, 68)","(44, 68)",100,100,0.8
16242,0.75,2,"(44, 66)","(44, 66)",100,100,0.8
16241,0.75,2,"(44, 65)","(44, 65)",100,100,0.8
16240,0.75,2,"(44, 63)","(44, 63)",100,100,0.8
16239,0.75,2,"(44, 62)","(44, 62)",100,100,0.8
16238,0.75,2,"(44, 60)","(44, 60)",100,100,0.8
16237,0.75,2,"(44, 59)","(44, 59)",100,100,0.8
16236,0.75,2,"(44, 58)","(44, 58)",100,100,0.8
16235,0.75,2,"(44, 57)","(44, 57)",100,100,0.8
16234,0.75,2,"(44, 55)","(44, 55)",100,100,0.8
16246,0.75,2,"(44, 71)","(44, 71)",100,100,0.8
16319,0.75,2,"(45, 66)","(45, 66)",100,100,0.8
16320,0.75,2,"(45, 68)","(45, 68)",100,100,0.8
16321,0.75,2,"(45, 69)","(45, 69)",100,100,0.8
16405,0.75,2,"(46, 73)","(46, 73)",100,100,0.8
16404,0.75,2,"(46, 72)","(46, 72)",100,100,0.8
16403,0.75,2,"(46, 71)","(46, 71)",100,100,0.8
16402,0.75,2,"(46, 70)","(46, 70)",100,100,0.8
16401,0.75,2,"(46, 69)","(46, 69)",100,100,0.8
16400,0.75,2,"(46, 68)","(46, 68)",100,100,0.8
16399,0.75,2,"(46, 67)","(46, 67)",100,100,0.8
16398,0.75,2,"(46, 66)","(46, 66)",100,100,0.8
16397,0.75,2,"(46, 64)","(46, 64)",100,100,0.8
16396,0.75,2,"(46, 63)","(46, 63)",100,100,0.8
16395,0.75,2,"(46, 62)","(46, 62)",100,100,0.8
16394,0.75,2,"(46, 61)","(46, 61)",100,100,0.8
16393,0.75,2,"(46, 60)","(46, 60)",100,100,0.8
16392,0.75,2,"(46, 57)","(46, 57)",100,100,0.8
16391,0.75,2,"(46, 55)","(46, 55)",100,100,0.8
16390,0.75,2,"(46, 54)","(46, 54)",100,100,0.8
16389,0.75,2,"(46, 53)","(46, 53)",100,100,0.8
16388,0.75,2,"(46, 52)","(46, 52)",100,100,0.8
16387,0.75,2,"(46, 51)","(46, 51)",100,100,0.8
16386,0.75,2,"(46, 50)","(46, 50)",100,100,0.8
16385,0.75,2,"(46, 49)","(46, 49)",100,100,0.8
16384,0.75,2,"(46, 48)","(46, 48)",100,100,0.8
16383,0.75,2,"(46, 46)","(46, 46)",100,100,0.8
16382,0.75,2,"(46, 45)","(46, 45)",100,100,0.8
16381,0.75,2,"(46, 44)","(46, 44)",100,100,0.8
16406,0.75,2,"(46, 74)","(46, 74)",100,100,0.8
16407,0.75,2,"(46, 75)","(46, 75)",100,100,0.8
16408,0.75,2,"(46, 76)","(46, 76)",100,100,0.8
16409,0.75,2,"(46, 77)","(46, 77)",100,100,0.8
16435,0.75,2,"(47, 15)","(47, 15)",100,100,0.8
16434,0.75,2,"(47, 14)","(47, 14)",100,100,0.8
16433,0.75,2,"(47, 13)","(47, 13)",100,100,0.8
16432,0.75,2,"(47, 11)","(47, 11)",100,100,0.8
16431,0.75,2,"(47, 9)","(47, 9)",100,100,0.8
16430,0.75,2,"(47, 8)","(47, 8)",100,100,0.8
16429,0.75,2,"(47, 6)","(47, 6)",100,100,0.8
16428,0.75,2,"(47, 5)","(47, 5)",100,100,0.8
16427,0.75,2,"(47, 3)","(47, 3)",100,100,0.8
16426,0.75,2,"(47, 2)","(47, 2)",100,100,0.8
16425,0.75,2,"(47, 1)","(47, 1)",100,100,0.8
16424,0.75,2,"(47, 0)","(47, 0)",100,100,0.8
16380,0.75,2,"(46, 41)","(46, 41)",100,100,0.8
16423,0.75,2,"(46, 99)","(46, 99)",100,100,0.8
16421,0.75,2,"(46, 97)","(46, 97)",100,100,0.8
16420,0.75,2,"(46, 96)","(46, 96)",100,100,0.8
16419,0.75,2,"(46, 95)","(46, 95)",100,100,0.8
16418,0.75,2,"(46, 94)","(46, 94)",100,100,0.8
16417,0.75,2,"(46, 93)","(46, 93)",100,100,0.8
16416,0.75,2,"(46, 92)","(46, 92)",100,100,0.8
16415,0.75,2,"(46, 89)","(46, 89)",100,100,0.8
16414,0.75,2,"(46, 88)","(46, 88)",100,100,0.8
16413,0.75,2,"(46, 86)","(46, 86)",100,100,0.8
16412,0.75,2,"(46, 84)","(46, 84)",100,100,0.8
16411,0.75,2,"(46, 82)","(46, 82)",100,100,0.8
16410,0.75,2,"(46, 81)","(46, 81)",100,100,0.8
16422,0.75,2,"(46, 98)","(46, 98)",100,100,0.8
16437,0.75,2,"(47, 20)","(47, 20)",100,100,0.8
16379,0.75,2,"(46, 40)","(46, 40)",100,100,0.8
16377,0.75,2,"(46, 38)","(46, 38)",100,100,0.8
16346,0.75,2,"(45, 98)","(45, 98)",100,100,0.8
16345,0.75,2,"(45, 97)","(45, 97)",100,100,0.8
16344,0.75,2,"(45, 94)","(45, 94)",100,100,0.8
16343,0.75,2,"(45, 93)","(45, 93)",100,100,0.8
16342,0.75,2,"(45, 92)","(45, 92)",100,100,0.8
16341,0.75,2,"(45, 91)","(45, 91)",100,100,0.8
16340,0.75,2,"(45, 90)","(45, 90)",100,100,0.8
16339,0.75,2,"(45, 89)","(45, 89)",100,100,0.8
16338,0.75,2,"(45, 88)","(45, 88)",100,100,0.8
16337,0.75,2,"(45, 87)","(45, 87)",100,100,0.8
16336,0.75,2,"(45, 86)","(45, 86)",100,100,0.8
16335,0.75,2,"(45, 85)","(45, 85)",100,100,0.8
16334,0.75,2,"(45, 84)","(45, 84)",100,100,0.8
16333,0.75,2,"(45, 83)","(45, 83)",100,100,0.8
16332,0.75,2,"(45, 80)","(45, 80)",100,100,0.8
16331,0.75,2,"(45, 79)","(45, 79)",100,100,0.8
16330,0.75,2,"(45, 78)","(45, 78)",100,100,0.8
16329,0.75,2,"(45, 77)","(45, 77)",100,100,0.8
16328,0.75,2,"(45, 76)","(45, 76)",100,100,0.8
16327,0.75,2,"(45, 75)","(45, 75)",100,100,0.8
16326,0.75,2,"(45, 74)","(45, 74)",100,100,0.8
16325,0.75,2,"(45, 73)","(45, 73)",100,100,0.8
16324,0.75,2,"(45, 72)","(45, 72)",100,100,0.8
16323,0.75,2,"(45, 71)","(45, 71)",100,100,0.8
16322,0.75,2,"(45, 70)","(45, 70)",100,100,0.8
16347,0.75,2,"(45, 99)","(45, 99)",100,100,0.8
16348,0.75,2,"(46, 0)","(46, 0)",100,100,0.8
16349,0.75,2,"(46, 1)","(46, 1)",100,100,0.8
16350,0.75,2,"(46, 2)","(46, 2)",100,100,0.8
16376,0.75,2,"(46, 36)","(46, 36)",100,100,0.8
16375,0.75,2,"(46, 35)","(46, 35)",100,100,0.8
16374,0.75,2,"(46, 33)","(46, 33)",100,100,0.8
16373,0.75,2,"(46, 32)","(46, 32)",100,100,0.8
16372,0.75,2,"(46, 29)","(46, 29)",100,100,0.8
16371,0.75,2,"(46, 28)","(46, 28)",100,100,0.8
16370,0.75,2,"(46, 27)","(46, 27)",100,100,0.8
16369,0.75,2,"(46, 26)","(46, 26)",100,100,0.8
16368,0.75,2,"(46, 25)","(46, 25)",100,100,0.8
16367,0.75,2,"(46, 23)","(46, 23)",100,100,0.8
16366,0.75,2,"(46, 20)","(46, 20)",100,100,0.8
16365,0.75,2,"(46, 19)","(46, 19)",100,100,0.8
16378,0.75,2,"(46, 39)","(46, 39)",100,100,0.8
16364,0.75,2,"(46, 18)","(46, 18)",100,100,0.8
16362,0.75,2,"(46, 16)","(46, 16)",100,100,0.8
16361,0.75,2,"(46, 15)","(46, 15)",100,100,0.8
16360,0.75,2,"(46, 14)","(46, 14)",100,100,0.8
16359,0.75,2,"(46, 13)","(46, 13)",100,100,0.8
16358,0.75,2,"(46, 12)","(46, 12)",100,100,0.8
16357,0.75,2,"(46, 11)","(46, 11)",100,100,0.8
16356,0.75,2,"(46, 10)","(46, 10)",100,100,0.8
16355,0.75,2,"(46, 9)","(46, 9)",100,100,0.8
16354,0.75,2,"(46, 8)","(46, 8)",100,100,0.8
16353,0.75,2,"(46, 6)","(46, 6)",100,100,0.8
16352,0.75,2,"(46, 5)","(46, 5)",100,100,0.8
16351,0.75,2,"(46, 4)","(46, 4)",100,100,0.8
16363,0.75,2,"(46, 17)","(46, 17)",100,100,0.8
15731,0.75,2,"(37, 70)","(37, 70)",100,100,0.8
16203,0.75,2,"(44, 13)","(44, 13)",100,100,0.8
15729,0.75,2,"(37, 67)","(37, 67)",100,100,0.8
15111,0.75,2,"(29, 56)","(29, 56)",100,100,0.8
15110,0.75,2,"(29, 55)","(29, 55)",100,100,0.8
15109,0.75,2,"(29, 54)","(29, 54)",100,100,0.8
15108,0.75,2,"(29, 53)","(29, 53)",100,100,0.8
15107,0.75,2,"(29, 52)","(29, 52)",100,100,0.8
15106,0.75,2,"(29, 51)","(29, 51)",100,100,0.8
15105,0.75,2,"(29, 50)","(29, 50)",100,100,0.8
15104,0.75,2,"(29, 49)","(29, 49)",100,100,0.8
15103,0.75,2,"(29, 48)","(29, 48)",100,100,0.8
15102,0.75,2,"(29, 46)","(29, 46)",100,100,0.8
15101,0.75,2,"(29, 44)","(29, 44)",100,100,0.8
15100,0.75,2,"(29, 43)","(29, 43)",100,100,0.8
15099,0.75,2,"(29, 42)","(29, 42)",100,100,0.8
15098,0.75,2,"(29, 41)","(29, 41)",100,100,0.8
15097,0.75,2,"(29, 40)","(29, 40)",100,100,0.8
15096,0.75,2,"(29, 39)","(29, 39)",100,100,0.8
15095,0.75,2,"(29, 37)","(29, 37)",100,100,0.8
15094,0.75,2,"(29, 36)","(29, 36)",100,100,0.8
15093,0.75,2,"(29, 34)","(29, 34)",100,100,0.8
15092,0.75,2,"(29, 33)","(29, 33)",100,100,0.8
15091,0.75,2,"(29, 32)","(29, 32)",100,100,0.8
15090,0.75,2,"(29, 30)","(29, 30)",100,100,0.8
15089,0.75,2,"(29, 29)","(29, 29)",100,100,0.8
15088,0.75,2,"(29, 27)","(29, 27)",100,100,0.8
15087,0.75,2,"(29, 26)","(29, 26)",100,100,0.8
15112,0.75,2,"(29, 59)","(29, 59)",100,100,0.8
15086,0.75,2,"(29, 25)","(29, 25)",100,100,0.8
15113,0.75,2,"(29, 60)","(29, 60)",100,100,0.8
15115,0.75,2,"(29, 63)","(29, 63)",100,100,0.8
15140,0.75,2,"(29, 98)","(29, 98)",100,100,0.8
15139,0.75,2,"(29, 97)","(29, 97)",100,100,0.8
15138,0.75,2,"(29, 96)","(29, 96)",100,100,0.8
15137,0.75,2,"(29, 93)","(29, 93)",100,100,0.8
15136,0.75,2,"(29, 92)","(29, 92)",100,100,0.8
15135,0.75,2,"(29, 91)","(29, 91)",100,100,0.8
15134,0.75,2,"(29, 89)","(29, 89)",100,100,0.8
15133,0.75,2,"(29, 87)","(29, 87)",100,100,0.8
15132,0.75,2,"(29, 86)","(29, 86)",100,100,0.8
15131,0.75,2,"(29, 84)","(29, 84)",100,100,0.8
15130,0.75,2,"(29, 81)","(29, 81)",100,100,0.8
15129,0.75,2,"(29, 80)","(29, 80)",100,100,0.8
15128,0.75,2,"(29, 79)","(29, 79)",100,100,0.8
15127,0.75,2,"(29, 77)","(29, 77)",100,100,0.8
15126,0.75,2,"(29, 76)","(29, 76)",100,100,0.8
15125,0.75,2,"(29, 75)","(29, 75)",100,100,0.8
15124,0.75,2,"(29, 74)","(29, 74)",100,100,0.8
15123,0.75,2,"(29, 73)","(29, 73)",100,100,0.8
15122,0.75,2,"(29, 72)","(29, 72)",100,100,0.8
15121,0.75,2,"(29, 71)","(29, 71)",100,100,0.8
15120,0.75,2,"(29, 70)","(29, 70)",100,100,0.8
15119,0.75,2,"(29, 68)","(29, 68)",100,100,0.8
15118,0.75,2,"(29, 67)","(29, 67)",100,100,0.8
15117,0.75,2,"(29, 66)","(29, 66)",100,100,0.8
15116,0.75,2,"(29, 64)","(29, 64)",100,100,0.8
15114,0.75,2,"(29, 62)","(29, 62)",100,100,0.8
15085,0.75,2,"(29, 22)","(29, 22)",100,100,0.8
15084,0.75,2,"(29, 21)","(29, 21)",100,100,0.8
15083,0.75,2,"(29, 20)","(29, 20)",100,100,0.8
15052,0.75,2,"(28, 76)","(28, 76)",100,100,0.8
15051,0.75,2,"(28, 75)","(28, 75)",100,100,0.8
15050,0.75,2,"(28, 74)","(28, 74)",100,100,0.8
15049,0.75,2,"(28, 73)","(28, 73)",100,100,0.8
15048,0.75,2,"(28, 72)","(28, 72)",100,100,0.8
15047,0.75,2,"(28, 70)","(28, 70)",100,100,0.8
15046,0.75,2,"(28, 68)","(28, 68)",100,100,0.8
15045,0.75,2,"(28, 66)","(28, 66)",100,100,0.8
15044,0.75,2,"(28, 65)","(28, 65)",100,100,0.8
15043,0.75,2,"(28, 64)","(28, 64)",100,100,0.8
15042,0.75,2,"(28, 63)","(28, 63)",100,100,0.8
15041,0.75,2,"(28, 62)","(28, 62)",100,100,0.8
15040,0.75,2,"(28, 61)","(28, 61)",100,100,0.8
15039,0.75,2,"(28, 60)","(28, 60)",100,100,0.8
15038,0.75,2,"(28, 59)","(28, 59)",100,100,0.8
15037,0.75,2,"(28, 58)","(28, 58)",100,100,0.8
15036,0.75,2,"(28, 54)","(28, 54)",100,100,0.8
15035,0.75,2,"(28, 53)","(28, 53)",100,100,0.8
15034,0.75,2,"(28, 52)","(28, 52)",100,100,0.8
15033,0.75,2,"(28, 51)","(28, 51)",100,100,0.8
15032,0.75,2,"(28, 49)","(28, 49)",100,100,0.8
15031,0.75,2,"(28, 48)","(28, 48)",100,100,0.8
15030,0.75,2,"(28, 46)","(28, 46)",100,100,0.8
15029,0.75,2,"(28, 45)","(28, 45)",100,100,0.8
15028,0.75,2,"(28, 44)","(28, 44)",100,100,0.8
15053,0.75,2,"(28, 78)","(28, 78)",100,100,0.8
15054,0.75,2,"(28, 80)","(28, 80)",100,100,0.8
15055,0.75,2,"(28, 81)","(28, 81)",100,100,0.8
15056,0.75,2,"(28, 82)","(28, 82)",100,100,0.8
15082,0.75,2,"(29, 19)","(29, 19)",100,100,0.8
15081,0.75,2,"(29, 17)","(29, 17)",100,100,0.8
15080,0.75,2,"(29, 16)","(29, 16)",100,100,0.8
15079,0.75,2,"(29, 15)","(29, 15)",100,100,0.8
15078,0.75,2,"(29, 14)","(29, 14)",100,100,0.8
15077,0.75,2,"(29, 12)","(29, 12)",100,100,0.8
15076,0.75,2,"(29, 11)","(29, 11)",100,100,0.8
15075,0.75,2,"(29, 10)","(29, 10)",100,100,0.8
15074,0.75,2,"(29, 9)","(29, 9)",100,100,0.8
15073,0.75,2,"(29, 8)","(29, 8)",100,100,0.8
15072,0.75,2,"(29, 6)","(29, 6)",100,100,0.8
15071,0.75,2,"(29, 5)","(29, 5)",100,100,0.8
15141,0.75,2,"(29, 99)","(29, 99)",100,100,0.8
15070,0.75,2,"(29, 3)","(29, 3)",100,100,0.8
15068,0.75,2,"(29, 1)","(29, 1)",100,100,0.8
15067,0.75,2,"(28, 99)","(28, 99)",100,100,0.8
15066,0.75,2,"(28, 98)","(28, 98)",100,100,0.8
15065,0.75,2,"(28, 97)","(28, 97)",100,100,0.8
15064,0.75,2,"(28, 96)","(28, 96)",100,100,0.8
15063,0.75,2,"(28, 95)","(28, 95)",100,100,0.8
15062,0.75,2,"(28, 94)","(28, 94)",100,100,0.8
15061,0.75,2,"(28, 93)","(28, 93)",100,100,0.8
15060,0.75,2,"(28, 92)","(28, 92)",100,100,0.8
15059,0.75,2,"(28, 89)","(28, 89)",100,100,0.8
15058,0.75,2,"(28, 87)","(28, 87)",100,100,0.8
15057,0.75,2,"(28, 86)","(28, 86)",100,100,0.8
15069,0.75,2,"(29, 2)","(29, 2)",100,100,0.8
15142,0.75,2,"(30, 0)","(30, 0)",100,100,0.8
15143,0.75,2,"(30, 2)","(30, 2)",100,100,0.8
15144,0.75,2,"(30, 3)","(30, 3)",100,100,0.8
15228,0.75,2,"(31, 21)","(31, 21)",100,100,0.8
15227,0.75,2,"(31, 19)","(31, 19)",100,100,0.8
15226,0.75,2,"(31, 17)","(31, 17)",100,100,0.8
15225,0.75,2,"(31, 16)","(31, 16)",100,100,0.8
15224,0.75,2,"(31, 14)","(31, 14)",100,100,0.8
15223,0.75,2,"(31, 13)","(31, 13)",100,100,0.8
15222,0.75,2,"(31, 12)","(31, 12)",100,100,0.8
15221,0.75,2,"(31, 10)","(31, 10)",100,100,0.8
15220,0.75,2,"(31, 9)","(31, 9)",100,100,0.8
15219,0.75,2,"(31, 8)","(31, 8)",100,100,0.8
15218,0.75,2,"(31, 7)","(31, 7)",100,100,0.8
15217,0.75,2,"(31, 6)","(31, 6)",100,100,0.8
15216,0.75,2,"(31, 5)","(31, 5)",100,100,0.8
15215,0.75,2,"(31, 4)","(31, 4)",100,100,0.8
15214,0.75,2,"(31, 3)","(31, 3)",100,100,0.8
15213,0.75,2,"(31, 1)","(31, 1)",100,100,0.8
15212,0.75,2,"(31, 0)","(31, 0)",100,100,0.8
15211,0.75,2,"(30, 98)","(30, 98)",100,100,0.8
15210,0.75,2,"(30, 97)","(30, 97)",100,100,0.8
15209,0.75,2,"(30, 96)","(30, 96)",100,100,0.8
15208,0.75,2,"(30, 95)","(30, 95)",100,100,0.8
15207,0.75,2,"(30, 93)","(30, 93)",100,100,0.8
15206,0.75,2,"(30, 91)","(30, 91)",100,100,0.8
15205,0.75,2,"(30, 90)","(30, 90)",100,100,0.8
15204,0.75,2,"(30, 88)","(30, 88)",100,100,0.8
15229,0.75,2,"(31, 24)","(31, 24)",100,100,0.8
15230,0.75,2,"(31, 25)","(31, 25)",100,100,0.8
15231,0.75,2,"(31, 27)","(31, 27)",100,100,0.8
15232,0.75,2,"(31, 28)","(31, 28)",100,100,0.8
15258,0.75,2,"(31, 57)","(31, 57)",100,100,0.8
15257,0.75,2,"(31, 56)","(31, 56)",100,100,0.8
15256,0.75,2,"(31, 55)","(31, 55)",100,100,0.8
15255,0.75,2,"(31, 54)","(31, 54)",100,100,0.8
15254,0.75,2,"(31, 53)","(31, 53)",100,100,0.8
15253,0.75,2,"(31, 52)","(31, 52)",100,100,0.8
15252,0.75,2,"(31, 50)","(31, 50)",100,100,0.8
15251,0.75,2,"(31, 49)","(31, 49)",100,100,0.8
15250,0.75,2,"(31, 48)","(31, 48)",100,100,0.8
15249,0.75,2,"(31, 47)","(31, 47)",100,100,0.8
15248,0.75,2,"(31, 46)","(31, 46)",100,100,0.8
15247,0.75,2,"(31, 45)","(31, 45)",100,100,0.8
15203,0.75,2,"(30, 87)","(30, 87)",100,100,0.8
15246,0.75,2,"(31, 44)","(31, 44)",100,100,0.8
15244,0.75,2,"(31, 42)","(31, 42)",100,100,0.8
15243,0.75,2,"(31, 41)","(31, 41)",100,100,0.8
15242,0.75,2,"(31, 40)","(31, 40)",100,100,0.8
15241,0.75,2,"(31, 39)","(31, 39)",100,100,0.8
15240,0.75,2,"(31, 37)","(31, 37)",100,100,0.8
15239,0.75,2,"(31, 36)","(31, 36)",100,100,0.8
15238,0.75,2,"(31, 35)","(31, 35)",100,100,0.8
15237,0.75,2,"(31, 34)","(31, 34)",100,100,0.8
15236,0.75,2,"(31, 32)","(31, 32)",100,100,0.8
15235,0.75,2,"(31, 31)","(31, 31)",100,100,0.8
15234,0.75,2,"(31, 30)","(31, 30)",100,100,0.8
15233,0.75,2,"(31, 29)","(31, 29)",100,100,0.8
15245,0.75,2,"(31, 43)","(31, 43)",100,100,0.8
15026,0.75,2,"(28, 41)","(28, 41)",100,100,0.8
15202,0.75,2,"(30, 85)","(30, 85)",100,100,0.8
15200,0.75,2,"(30, 82)","(30, 82)",100,100,0.8
15169,0.75,2,"(30, 36)","(30, 36)",100,100,0.8
